CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
12477,51,Female,119667,Referral,Awareness,4872.34353,0.2858143256,0.1484147296,17,1.695049513,11.04785838,71,8,3,9,2483,IsConfid,ToolConfid,1
12478,32,Male,122263,PPC,Retention,8825.090428,0.0276741696,0.02080414077,15,3.451612729,12.36588052,88,2,7,3,96,IsConfid,ToolConfid,1
12479,49,Male,45165,Email,Awareness,7385.443966,0.08965543898,0.01447286367,12,3.261879389,5.056226494,87,4,2,6,4688,IsConfid,ToolConfid,1
12480,38,Female,87285,Email,Awareness,3215.479147,0.2690015742,0.1011230505,32,8.967643593,3.674234554,30,3,4,1,2209,IsConfid,ToolConfid,1
12481,63,Female,141359,Referral,Conversion,4013.014684,0.1492104277,0.1999377382,6,8.264586466,3.776451858,39,19,1,2,3303,IsConfid,ToolConfid,1
12482,22,Male,118844,Social Media,Conversion,6710.098189,0.1840243925,0.1751663801,29,2.4300526,7.507587327,59,19,6,7,1910,IsConfid,ToolConfid,1
12483,23,Female,84927,Email,Retention,8955.080926,0.1989910777,0.187290448,10,2.27330168,12.94796326,12,5,8,0,2258,IsConfid,ToolConfid,1
12484,55,Male,93170,Social Media,Retention,1869.216454,0.03056897841,0.1284728859,5,5.267180802,3.637363798,92,7,4,2,3002,IsConfid,ToolConfid,1
12485,39,Male,96150,SEO,Consideration,5195.169034,0.01514423486,0.1732336984,20,2.560055048,8.769613002,95,2,8,7,4565,IsConfid,ToolConfid,1
12486,35,Female,44866,SEO,Awareness,1275.965771,0.281973905,0.07074269114,31,5.28310433,12.22752398,36,3,1,5,3744,IsConfid,ToolConfid,1
12487,31,Female,30282,Referral,Conversion,2866.606038,0.08873582514,0.01519916066,4,8.602251555,7.755165315,60,16,7,9,2050,IsConfid,ToolConfid,1
12488,27,Male,40319,SEO,Conversion,6891.215457,0.120290802,0.1844676194,41,5.499228285,6.545087044,17,16,2,8,497,IsConfid,ToolConfid,1
12489,63,Female,56726,Referral,Awareness,869.572889,0.2078070195,0.05150181868,28,7.520006591,5.524715173,89,4,9,4,1326,IsConfid,ToolConfid,1
12490,30,Male,35412,Referral,Retention,6657.349961,0.07852812435,0.1484124074,34,3.250646167,9.206504157,17,16,4,8,2265,IsConfid,ToolConfid,1
12491,48,Female,122163,Social Media,Conversion,9018.030097,0.2225906973,0.1352037898,46,3.39208877,12.35652149,33,11,2,8,2977,IsConfid,ToolConfid,1
12492,47,Female,93586,Social Media,Retention,9696.765881,0.1428902328,0.0400510742,11,6.344048484,14.94389437,53,2,4,9,3618,IsConfid,ToolConfid,1
12493,20,Female,144135,SEO,Conversion,2244.65879,0.2584168435,0.04719800934,36,8.67186825,13.10571182,30,1,4,7,173,IsConfid,ToolConfid,1
12494,47,Female,140019,Social Media,Conversion,7514.08977,0.09077678437,0.07252377147,45,5.779991193,7.064877851,78,10,0,9,4228,IsConfid,ToolConfid,1
12495,23,Male,44583,Email,Consideration,9271.067442,0.06910851933,0.1538168241,43,2.78453146,1.649009058,36,5,7,0,437,IsConfid,ToolConfid,0
12496,46,Female,103577,PPC,Conversion,1004.556177,0.2511896226,0.01745640649,21,2.960485401,2.247790275,83,16,6,7,1041,IsConfid,ToolConfid,1
12497,25,Female,81922,Email,Awareness,4198.833724,0.1046345588,0.08734306065,10,6.553133782,0.9252132002,91,18,7,7,2224,IsConfid,ToolConfid,1
12498,61,Male,26185,Email,Awareness,9202.156692,0.1294419073,0.1363715092,22,1.930539036,5.758616971,67,12,2,9,3863,IsConfid,ToolConfid,1
12499,62,Female,106348,Referral,Awareness,2107.596233,0.2401752715,0.04257947973,44,1.589293959,7.482493194,71,4,6,9,3793,IsConfid,ToolConfid,1
12500,60,Male,111368,PPC,Retention,9344.230769,0.1943171958,0.03268928179,9,1.925135479,12.39883455,57,4,6,2,2705,IsConfid,ToolConfid,1
12501,61,Female,76389,Referral,Conversion,5319.201504,0.1381005082,0.0841403258,41,4.531100473,1.743141507,81,18,1,8,4346,IsConfid,ToolConfid,1
12502,50,Male,146830,Social Media,Retention,1088.941517,0.08246824758,0.06444625139,23,4.18933201,3.807731093,95,14,2,7,2726,IsConfid,ToolConfid,1
12503,34,Male,37423,Social Media,Consideration,4553.785436,0.231618281,0.1333281762,45,1.019319332,7.904452134,52,3,5,9,1481,IsConfid,ToolConfid,1
12504,65,Male,71268,PPC,Conversion,3329.985835,0.062325,0.1942180219,15,2.455048545,12.82175685,86,5,3,6,136,IsConfid,ToolConfid,1
12505,28,Female,132692,SEO,Awareness,2893.821189,0.2792010842,0.01084909783,11,4.127608896,1.770770593,61,2,3,1,4724,IsConfid,ToolConfid,0
12506,30,Female,61644,Social Media,Consideration,5460.608199,0.05359166005,0.1814521834,49,4.869645504,4.029821316,78,10,0,0,1424,IsConfid,ToolConfid,1
12507,67,Male,56786,Email,Consideration,4887.567638,0.2434307707,0.09231237691,31,4.620675183,8.386619749,6,18,7,4,2274,IsConfid,ToolConfid,1
12508,28,Male,115201,PPC,Conversion,4871.47488,0.1330321714,0.1361614686,23,3.876562247,5.203292495,30,3,1,0,2210,IsConfid,ToolConfid,1
12509,48,Male,95525,PPC,Awareness,972.6031379,0.06394180755,0.1716951362,3,8.307292382,14.8897664,95,6,5,3,969,IsConfid,ToolConfid,1
12510,45,Female,142234,Social Media,Retention,8042.949992,0.1266898921,0.1189571456,41,4.744182826,7.055927138,39,2,9,3,1011,IsConfid,ToolConfid,1
12511,61,Female,103744,Social Media,Conversion,4866.249222,0.0742500267,0.02848924717,32,6.800257567,13.71467684,77,4,9,1,703,IsConfid,ToolConfid,0
12512,23,Male,138222,Referral,Awareness,8226.967704,0.04943815874,0.03671308338,17,8.492442926,14.14287304,82,15,0,3,4552,IsConfid,ToolConfid,1
12513,58,Male,108590,Referral,Consideration,8263.486951,0.07935506569,0.159963208,46,8.68347057,4.261773666,49,18,0,0,3354,IsConfid,ToolConfid,1
12514,33,Female,50477,Email,Conversion,3239.639716,0.261545557,0.05352866397,16,8.713146795,5.234261653,79,17,9,1,681,IsConfid,ToolConfid,1
12515,21,Male,115910,PPC,Consideration,143.0284077,0.04072329237,0.1181171471,20,5.45182535,5.199984107,8,2,1,7,2943,IsConfid,ToolConfid,1
12516,52,Male,142942,SEO,Awareness,9121.332207,0.2920364805,0.09133529737,0,6.951891035,6.82652404,64,4,5,3,607,IsConfid,ToolConfid,1
12517,65,Male,126756,SEO,Retention,7630.877462,0.01144955157,0.06769140673,45,3.832039368,1.415684616,24,6,3,3,615,IsConfid,ToolConfid,1
12518,43,Female,23571,PPC,Retention,1161.794373,0.2008890648,0.1595238372,43,8.756597243,12.20663219,7,6,7,7,4176,IsConfid,ToolConfid,1
12519,29,Female,39576,Email,Consideration,7047.097637,0.2583884756,0.1489311639,24,2.919787357,2.397387734,38,2,6,8,3904,IsConfid,ToolConfid,1
12520,28,Female,139641,Referral,Consideration,298.2303598,0.280847718,0.132760688,30,8.089343047,13.4581436,31,8,3,7,1933,IsConfid,ToolConfid,1
12521,54,Male,82703,Referral,Consideration,374.8147853,0.0517558221,0.08080756,42,5.228085995,8.860435932,7,7,3,0,3271,IsConfid,ToolConfid,1
12522,42,Female,29680,Referral,Conversion,5305.650072,0.212480464,0.05302936156,19,3.689083731,7.481570858,12,17,4,7,2444,IsConfid,ToolConfid,1
12523,35,Male,45706,SEO,Awareness,1050.770549,0.04113127269,0.1080200407,25,4.416924386,10.08143303,66,9,6,8,4228,IsConfid,ToolConfid,1
12524,36,Female,99854,SEO,Consideration,9646.931573,0.1122573332,0.1652497791,18,6.294425463,14.02996059,65,19,9,3,3867,IsConfid,ToolConfid,1
12525,40,Female,106195,Email,Consideration,8948.929144,0.2222586437,0.1193763444,29,9.369851076,4.801671467,27,7,8,7,105,IsConfid,ToolConfid,1
12526,55,Female,84527,SEO,Consideration,6533.139109,0.1103322356,0.1943265322,24,1.877886876,4.417693894,3,7,4,9,3435,IsConfid,ToolConfid,1
12527,35,Male,135042,Social Media,Retention,730.7188113,0.1008786712,0.01293312273,35,9.27529639,5.863231806,22,16,2,4,1951,IsConfid,ToolConfid,1
12528,43,Male,90565,SEO,Consideration,3315.869052,0.04365583945,0.1996858885,48,8.341376674,7.558725559,33,16,8,0,1933,IsConfid,ToolConfid,1
12529,23,Female,68436,Referral,Awareness,3780.057679,0.02926704736,0.1413677188,17,6.285910972,1.597716582,54,3,0,6,4158,IsConfid,ToolConfid,0
12530,21,Female,22774,Email,Retention,4860.710375,0.04343061747,0.1682080633,3,2.173147545,10.3598145,70,5,1,1,2818,IsConfid,ToolConfid,0
12531,61,Male,36972,PPC,Awareness,1772.138453,0.2638876847,0.07364094988,26,8.312097395,8.052969984,93,18,3,4,1272,IsConfid,ToolConfid,1
12532,68,Female,34048,PPC,Retention,5817.365264,0.01324757236,0.1065848523,32,7.215686873,8.328809524,57,0,5,0,3014,IsConfid,ToolConfid,1
12533,46,Female,118908,Email,Retention,4414.129414,0.2109311022,0.1614279571,5,5.475868155,4.119871524,72,3,2,4,3501,IsConfid,ToolConfid,0
12534,51,Female,128724,Social Media,Conversion,9478.239938,0.2329010267,0.1545233997,6,8.972805356,12.68869674,18,10,9,5,721,IsConfid,ToolConfid,1
12535,34,Female,126669,PPC,Retention,9368.332773,0.1746876082,0.07346654149,0,6.980089668,6.271855448,8,5,2,8,3668,IsConfid,ToolConfid,1
12536,60,Male,100225,Referral,Retention,5698.192158,0.2219248547,0.07163794465,37,3.597697274,9.957810624,22,11,8,9,1502,IsConfid,ToolConfid,1
12537,60,Male,102273,PPC,Awareness,6479.058426,0.199158204,0.1359341286,34,1.392579792,3.980884461,74,4,2,2,2731,IsConfid,ToolConfid,1
12538,33,Male,146170,PPC,Awareness,1464.185031,0.1421119618,0.1873952445,22,7.834006307,12.33623986,12,13,4,2,1549,IsConfid,ToolConfid,1
12539,19,Female,101550,Referral,Consideration,2310.900065,0.1209860241,0.09336933823,15,3.299223054,4.845884233,92,16,2,0,3061,IsConfid,ToolConfid,1
12540,51,Male,107354,SEO,Conversion,9017.082502,0.2829862766,0.07705894187,33,3.524676491,13.86446,30,3,0,5,2521,IsConfid,ToolConfid,1
12541,25,Female,118737,Social Media,Retention,7021.742637,0.2918620178,0.1799905369,33,5.047423942,7.094492739,71,14,4,3,1176,IsConfid,ToolConfid,1
12542,30,Male,96680,Referral,Conversion,1975.358953,0.1988687071,0.1397806517,30,7.749708894,2.604676209,18,5,4,1,565,IsConfid,ToolConfid,1
12543,59,Male,116537,Referral,Consideration,5745.08203,0.06721666357,0.08377243614,42,9.318878525,9.362316852,4,12,2,3,2689,IsConfid,ToolConfid,1
12544,25,Female,77602,Email,Conversion,9354.13638,0.1398907571,0.02088248386,30,2.946446959,8.571194052,90,11,8,8,4128,IsConfid,ToolConfid,1
12545,47,Male,86403,Social Media,Retention,3517.193951,0.1539958721,0.1470829617,10,8.938146346,6.610798099,38,9,9,2,1835,IsConfid,ToolConfid,1
12546,49,Male,47182,SEO,Awareness,1939.621718,0.2298113152,0.07704843323,7,6.439352719,12.38580936,13,5,3,7,1764,IsConfid,ToolConfid,1
12547,53,Female,99876,Referral,Conversion,9426.050241,0.2036553681,0.02340757758,23,8.700211909,6.608686072,21,8,2,4,442,IsConfid,ToolConfid,1
12548,64,Male,97373,SEO,Retention,4666.527067,0.1592961845,0.1263349266,22,8.633870398,2.47522634,21,15,4,4,1151,IsConfid,ToolConfid,1
12549,47,Male,67059,Referral,Consideration,4230.695787,0.2073057218,0.07137130539,31,4.531457399,0.9144543192,4,7,6,6,340,IsConfid,ToolConfid,1
12550,18,Male,28787,Referral,Retention,2748.915278,0.01697648555,0.07430673658,14,7.103204319,13.43635919,61,6,1,4,951,IsConfid,ToolConfid,1
12551,60,Female,140452,Email,Conversion,8926.69442,0.2352242433,0.1010423248,27,9.51945686,7.267197075,51,13,4,6,261,IsConfid,ToolConfid,1
12552,56,Female,20393,PPC,Retention,8471.605992,0.07137334786,0.1463202058,19,7.051460453,8.662946916,79,3,2,1,2613,IsConfid,ToolConfid,1
12553,34,Female,81775,Social Media,Retention,4089.604954,0.2003586505,0.06250279075,13,5.123433918,2.163744903,38,2,8,0,1377,IsConfid,ToolConfid,1
12554,37,Male,79454,Email,Conversion,403.071471,0.04305224312,0.025379724,25,4.347652344,7.596479443,25,2,7,9,626,IsConfid,ToolConfid,1
12555,41,Male,32056,SEO,Conversion,4521.849162,0.04319364242,0.09064088707,49,2.289822306,8.233790953,79,18,8,6,3246,IsConfid,ToolConfid,1
12556,67,Female,81483,Referral,Consideration,1890.494364,0.02034071671,0.02043583039,36,9.989170355,7.246165356,55,9,5,4,4345,IsConfid,ToolConfid,1
12557,39,Female,128696,Referral,Retention,1513.067294,0.2739675149,0.1424810169,1,6.920366217,14.3347365,11,13,3,6,891,IsConfid,ToolConfid,1
12558,46,Male,64957,Social Media,Awareness,3991.626758,0.1853220397,0.1922562589,33,3.489013079,8.785083939,79,5,8,0,3631,IsConfid,ToolConfid,1
12559,39,Male,48429,Email,Conversion,1080.86168,0.1149689615,0.1351641735,33,1.670038367,14.62861516,48,11,3,6,3970,IsConfid,ToolConfid,1
12560,61,Female,65909,Email,Retention,9578.898619,0.2384555449,0.06232418545,33,7.78527631,2.723331615,11,11,3,0,3406,IsConfid,ToolConfid,1
12561,26,Female,72906,SEO,Awareness,570.6378996,0.1915638382,0.04452345363,8,8.695644215,13.75574619,95,3,1,2,798,IsConfid,ToolConfid,0
12562,54,Male,117435,Email,Awareness,4073.559311,0.1898233502,0.05422887855,43,4.850169607,8.517359757,4,9,0,2,1942,IsConfid,ToolConfid,1
12563,27,Male,117757,Email,Retention,1710.75675,0.1512424104,0.0521059006,49,9.60473182,4.793978716,99,11,9,2,207,IsConfid,ToolConfid,1
12564,53,Male,106290,PPC,Retention,6919.232083,0.01229876581,0.06962779615,2,3.956321323,11.31325197,91,16,3,4,3545,IsConfid,ToolConfid,1
12565,54,Male,64389,Social Media,Retention,880.2333472,0.08495412686,0.02849586884,29,7.804550022,8.565801298,50,6,5,1,3562,IsConfid,ToolConfid,1
12566,45,Female,40905,Email,Awareness,5513.375185,0.04163224143,0.180186621,18,3.366841959,8.847307894,3,9,3,0,3248,IsConfid,ToolConfid,1
12567,45,Female,109619,SEO,Retention,7753.704802,0.2020988572,0.1781728941,30,4.023434812,2.993116372,92,0,3,5,348,IsConfid,ToolConfid,1
12568,59,Female,73730,Referral,Conversion,9505.592367,0.08210003832,0.1268948882,15,6.448513125,10.35913515,82,18,1,9,3439,IsConfid,ToolConfid,1
12569,60,Male,77557,Email,Awareness,7015.422873,0.1405483326,0.02176486971,42,1.329995693,4.765025293,24,19,2,9,1096,IsConfid,ToolConfid,1
12570,38,Male,136814,Email,Conversion,1084.968401,0.1124947865,0.1627601407,23,2.897374267,5.658578713,98,4,2,3,3071,IsConfid,ToolConfid,1
12571,41,Male,126634,Referral,Conversion,976.3534422,0.051527634,0.02173983091,14,2.587111848,13.64535779,23,5,6,0,3615,IsConfid,ToolConfid,0
12572,59,Male,115157,PPC,Retention,7342.820681,0.2879273675,0.03022003251,21,3.951889726,3.10272367,55,0,3,8,3517,IsConfid,ToolConfid,1
12573,57,Female,106113,Social Media,Conversion,2231.76111,0.2806916004,0.0718063146,31,7.997183268,13.35635504,18,14,2,6,2835,IsConfid,ToolConfid,1
12574,19,Male,122264,PPC,Retention,4527.669155,0.03453637395,0.09197936036,10,9.168413848,7.756061835,22,1,4,5,2795,IsConfid,ToolConfid,1
12575,25,Male,86199,SEO,Awareness,9768.548903,0.2499359525,0.07723890178,28,1.114053005,3.088397962,94,17,3,3,4411,IsConfid,ToolConfid,1
12576,65,Male,67301,Email,Conversion,8217.077304,0.151628368,0.04139365839,41,3.315180494,12.26818348,82,12,0,6,1674,IsConfid,ToolConfid,1
12577,44,Female,104752,PPC,Retention,8481.274237,0.2343834065,0.03130464636,23,1.228500505,9.961202028,95,1,5,6,1185,IsConfid,ToolConfid,1
12578,39,Female,67259,Social Media,Consideration,8621.622057,0.05383556796,0.1732888931,18,8.751190019,5.528898341,76,7,4,7,4191,IsConfid,ToolConfid,1
12579,54,Female,94801,SEO,Retention,6233.498867,0.04835949996,0.07900443293,4,2.788601906,4.860528061,45,4,6,8,2224,IsConfid,ToolConfid,0
12580,44,Male,24574,PPC,Consideration,7464.945846,0.2683196753,0.05153388184,45,7.936279855,6.603675293,17,14,7,9,4928,IsConfid,ToolConfid,1
12581,46,Female,108291,Email,Retention,3653.713055,0.2703676526,0.1025283578,40,1.299744915,2.475095219,60,12,2,0,1446,IsConfid,ToolConfid,0
12582,20,Male,146902,Social Media,Consideration,9984.617643,0.1451145272,0.0169964461,37,4.585457106,12.23411755,70,16,3,2,3167,IsConfid,ToolConfid,1
12583,61,Male,76776,Email,Conversion,2868.25948,0.2623457613,0.1240534246,0,4.227623449,4.54051755,44,3,4,5,1987,IsConfid,ToolConfid,1
12584,30,Female,116777,Email,Consideration,5941.073293,0.2035630959,0.0572130215,29,3.964006438,12.48957623,87,6,7,4,1942,IsConfid,ToolConfid,1
12585,62,Male,108212,SEO,Conversion,2892.410615,0.06365282536,0.1236573187,11,6.131589859,11.10390021,45,1,9,9,2300,IsConfid,ToolConfid,1
12586,27,Female,107097,Social Media,Conversion,1209.503401,0.1053967368,0.1266837812,45,4.521780137,14.15661624,16,8,6,8,3032,IsConfid,ToolConfid,1
12587,53,Male,44737,Referral,Retention,5719.099567,0.04945758865,0.1637525964,3,4.629075144,1.937549928,14,1,6,9,2211,IsConfid,ToolConfid,1
12588,26,Female,43390,Email,Conversion,3598.151842,0.234445114,0.05368190357,14,2.702831191,5.563137421,72,16,4,1,2099,IsConfid,ToolConfid,1
12589,44,Female,111612,Social Media,Awareness,5873.870748,0.2957227102,0.09805828134,16,4.730550897,9.546320154,33,17,3,3,1147,IsConfid,ToolConfid,1
12590,51,Female,72330,Email,Consideration,5630.916919,0.1684497147,0.1927585943,11,7.669820179,12.9493619,98,5,0,4,3986,IsConfid,ToolConfid,1
12591,68,Female,91082,PPC,Retention,5468.341619,0.2002006801,0.1481537204,0,3.907783705,2.756623292,7,17,5,5,2510,IsConfid,ToolConfid,1
12592,18,Female,73642,PPC,Conversion,1320.681108,0.2263668448,0.1953153235,12,8.713766186,12.99027822,49,5,8,9,2207,IsConfid,ToolConfid,1
12593,49,Male,41280,Social Media,Consideration,4457.789666,0.0750351397,0.1861994855,29,2.495182689,1.47114321,10,1,1,2,672,IsConfid,ToolConfid,0
12594,42,Female,118489,SEO,Consideration,8138.839,0.1074403618,0.1260422334,9,8.619699135,7.378174402,87,1,0,1,4923,IsConfid,ToolConfid,1
12595,46,Female,41037,Referral,Awareness,3219.920606,0.1295731513,0.06014676762,35,6.541901963,1.724441433,41,5,9,7,452,IsConfid,ToolConfid,1
12596,24,Male,136668,PPC,Consideration,4493.931902,0.1824306105,0.1538155898,5,4.813995878,2.673118213,93,8,4,8,3822,IsConfid,ToolConfid,1
12597,66,Female,139229,SEO,Retention,4988.932744,0.2566428477,0.1426426567,8,1.317130539,11.73634263,84,3,3,1,1413,IsConfid,ToolConfid,0
12598,20,Female,60576,Referral,Retention,8641.039995,0.08371902793,0.1218891229,49,2.13911006,0.7701500353,42,9,3,2,3041,IsConfid,ToolConfid,1
12599,37,Female,48564,PPC,Conversion,6590.437715,0.1465577522,0.1425875534,1,4.72832551,8.552776301,34,19,0,5,640,IsConfid,ToolConfid,1
12600,37,Male,119133,Referral,Conversion,1092.005095,0.2279448342,0.1265814188,5,8.901352697,1.925377581,58,1,0,4,2292,IsConfid,ToolConfid,1
12601,47,Female,105439,Email,Retention,8665.192759,0.03534164986,0.1086820144,10,9.611483533,12.26329145,11,12,0,7,1386,IsConfid,ToolConfid,1
12602,52,Male,116342,Social Media,Consideration,8337.453157,0.1587391029,0.08903154152,25,9.367089698,12.21842139,72,3,7,4,1173,IsConfid,ToolConfid,1
12603,52,Male,131864,PPC,Consideration,7561.095208,0.05187011398,0.01849459117,27,3.466743654,10.69045864,11,10,0,8,2821,IsConfid,ToolConfid,1
12604,66,Female,109928,PPC,Awareness,4713.974381,0.1663531801,0.1744807046,12,3.308821196,11.46110657,27,9,4,0,4539,IsConfid,ToolConfid,1
12605,56,Male,48087,Email,Conversion,7599.699297,0.2326686008,0.1744527107,37,7.655623477,9.066266791,92,12,9,5,3324,IsConfid,ToolConfid,1
12606,44,Female,129824,PPC,Consideration,4839.54642,0.0787147492,0.1228689908,11,9.464975745,7.53962151,45,6,5,6,438,IsConfid,ToolConfid,1
12607,43,Male,129844,PPC,Consideration,7392.57299,0.2563487492,0.06089801798,18,2.200115,6.447078488,39,3,6,1,3777,IsConfid,ToolConfid,1
12608,31,Male,107829,PPC,Conversion,8813.090633,0.1070931919,0.01534489837,17,4.398254362,10.0890919,98,4,4,5,1069,IsConfid,ToolConfid,1
12609,34,Male,96213,PPC,Retention,8916.361693,0.06532761043,0.01027147279,18,8.527605763,6.050586594,28,6,8,0,433,IsConfid,ToolConfid,1
12610,35,Female,32803,PPC,Consideration,4600.327884,0.1449437846,0.02385240405,27,5.427880845,0.5404851345,69,10,0,2,2585,IsConfid,ToolConfid,1
12611,62,Female,132192,SEO,Awareness,8607.492526,0.2640617738,0.07837840201,11,8.581267611,1.960868347,15,2,6,1,3832,IsConfid,ToolConfid,1
12612,69,Male,66002,PPC,Consideration,1104.428067,0.02999058774,0.04579522974,31,2.05077326,9.951323998,45,12,5,6,1795,IsConfid,ToolConfid,1
12613,46,Male,86761,Email,Consideration,1108.012233,0.1049957252,0.06036103627,12,7.993260107,5.791359018,91,2,8,8,2402,IsConfid,ToolConfid,1
12614,37,Male,148574,PPC,Awareness,5527.842774,0.199417319,0.1429354717,22,4.506446015,14.84850436,64,4,5,2,4276,IsConfid,ToolConfid,1
12615,44,Female,91310,Referral,Retention,6553.261723,0.1136984519,0.1922384571,35,7.237488448,5.631836152,28,13,1,2,4124,IsConfid,ToolConfid,1
12616,35,Male,98579,Referral,Awareness,1614.638382,0.03053895847,0.04928741017,29,3.638375658,2.072153135,51,19,8,8,2006,IsConfid,ToolConfid,1
12617,21,Female,36163,Email,Awareness,4774.582444,0.1062797009,0.09847234749,21,7.227093589,5.261535488,39,4,3,8,1207,IsConfid,ToolConfid,1
12618,18,Female,88380,SEO,Conversion,1034.190411,0.248078222,0.1983810863,37,7.318939036,10.4593124,5,16,8,7,102,IsConfid,ToolConfid,1
12619,67,Female,92883,Email,Consideration,6060.784907,0.2907308815,0.1870181357,44,4.774034046,8.160003111,26,13,2,2,2756,IsConfid,ToolConfid,1
12620,18,Female,71885,SEO,Retention,8565.430964,0.02153596725,0.07694009758,41,9.722681686,9.349286803,36,15,2,9,3603,IsConfid,ToolConfid,1
12621,43,Female,106340,Social Media,Consideration,7402.625863,0.1750923071,0.07074091889,2,1.004400711,2.112936671,21,19,4,5,4034,IsConfid,ToolConfid,1
12622,62,Male,56764,Referral,Retention,3845.086369,0.04053799558,0.05601242166,8,7.067866727,12.49123154,6,5,7,3,4090,IsConfid,ToolConfid,1
12623,37,Female,112782,Referral,Awareness,9938.558587,0.2073149935,0.03952654147,14,9.178474994,13.58461414,0,4,8,5,3493,IsConfid,ToolConfid,1
12624,69,Female,82126,Referral,Conversion,6663.056267,0.01228874554,0.09740989503,29,8.717351869,2.607574813,76,17,3,7,4451,IsConfid,ToolConfid,1
12625,40,Male,127994,SEO,Awareness,8170.959501,0.01427507146,0.07481289755,25,6.082459283,9.578981669,47,17,7,4,1259,IsConfid,ToolConfid,1
12626,27,Female,87224,Email,Consideration,6730.004134,0.2352951497,0.1515191428,29,9.061774685,3.83159374,50,14,9,3,3727,IsConfid,ToolConfid,1
12627,28,Male,67055,SEO,Conversion,9895.221282,0.03158624358,0.05500463573,4,1.971392616,3.142962578,13,18,4,9,4482,IsConfid,ToolConfid,1
12628,58,Male,71599,Referral,Conversion,8231.461695,0.09850268554,0.1499031254,30,5.891319538,3.46623676,78,3,8,1,2111,IsConfid,ToolConfid,1
12629,58,Male,102787,Referral,Consideration,5242.289857,0.287831723,0.06474785134,21,9.831796811,8.059141269,11,5,2,0,92,IsConfid,ToolConfid,1
12630,22,Female,98040,Referral,Retention,3732.107672,0.2957216641,0.1226184691,40,9.924012772,13.34555271,48,8,7,0,1081,IsConfid,ToolConfid,1
12631,18,Female,59720,Referral,Conversion,6853.332809,0.05680682995,0.1313017183,14,7.11243123,12.36976285,40,8,4,8,925,IsConfid,ToolConfid,1
12632,34,Female,113120,Social Media,Retention,5943.195907,0.1726615572,0.1376384708,44,2.508865137,2.579059518,67,18,7,8,1577,IsConfid,ToolConfid,1
12633,39,Male,64484,Referral,Retention,6330.570851,0.1721531603,0.04331440735,34,2.016321532,7.893837338,84,16,9,9,2496,IsConfid,ToolConfid,1
12634,51,Female,147976,SEO,Retention,3495.816486,0.1411904003,0.06371516025,18,9.302008476,2.687827214,1,19,0,1,1534,IsConfid,ToolConfid,1
12635,62,Male,134067,Referral,Conversion,4344.411364,0.2781630459,0.05676198023,33,8.925926234,6.851703152,84,13,8,0,199,IsConfid,ToolConfid,1
12636,58,Female,58852,PPC,Awareness,5625.156091,0.2286698336,0.1194704781,17,3.838609286,8.656624924,61,7,4,5,2811,IsConfid,ToolConfid,1
12637,46,Male,33219,Social Media,Conversion,8408.905679,0.2317128113,0.02439181643,13,9.384052992,12.26789581,56,8,2,4,2828,IsConfid,ToolConfid,1
12638,21,Male,128508,Referral,Awareness,7652.798286,0.08817513521,0.1084687255,21,2.174737578,12.9889109,13,1,1,1,1064,IsConfid,ToolConfid,0
12639,22,Male,110351,PPC,Conversion,1274.693118,0.1359527339,0.02661874057,23,3.650421418,0.9016490587,43,7,2,4,80,IsConfid,ToolConfid,1
12640,28,Female,68865,SEO,Awareness,2530.987075,0.1513528726,0.07404063809,12,6.797137326,10.49362322,65,8,0,1,864,IsConfid,ToolConfid,1
12641,68,Female,74457,Social Media,Awareness,363.9114768,0.09668449195,0.1404741577,7,2.536028878,6.447306043,74,12,5,1,3183,IsConfid,ToolConfid,0
12642,38,Female,110159,Referral,Conversion,178.8096229,0.0374971548,0.08838717045,41,9.901573027,7.676829994,36,9,6,6,212,IsConfid,ToolConfid,1
12643,52,Female,56817,SEO,Retention,2321.317146,0.04664417524,0.06326494948,1,3.003109765,3.716722689,77,12,9,7,4469,IsConfid,ToolConfid,1
12644,29,Female,88993,PPC,Retention,8013.277385,0.06239462717,0.1270128634,41,3.207885542,0.9969099677,46,4,6,8,2639,IsConfid,ToolConfid,1
12645,43,Female,113391,Social Media,Awareness,9057.001816,0.06905946697,0.1506511314,26,5.271368357,12.61315815,60,14,1,4,3870,IsConfid,ToolConfid,1
12646,68,Female,72380,Referral,Consideration,3978.506822,0.08025592467,0.05837113761,33,8.00649621,3.844106356,83,19,2,4,2667,IsConfid,ToolConfid,1
12647,36,Male,70400,SEO,Consideration,5675.666106,0.0840834084,0.06688598121,28,2.084420242,13.26431411,98,6,3,7,3417,IsConfid,ToolConfid,1
12648,62,Male,135855,Social Media,Conversion,7089.920759,0.1421577402,0.1316558442,25,7.007001458,1.510679916,26,11,9,0,2664,IsConfid,ToolConfid,1
12649,24,Female,56258,PPC,Conversion,9534.073323,0.1577762253,0.1933924194,22,1.894342546,6.422273017,48,19,6,4,784,IsConfid,ToolConfid,1
12650,64,Female,101006,Referral,Conversion,9138.029149,0.09957497036,0.05063559197,35,1.852490611,11.26401433,59,15,9,8,4639,IsConfid,ToolConfid,1
