url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/taleedii","nun███ssa███","https://www.instagram.com/nuna.issa","2024-09-08T19:50:54.000Z","😍😍😍😍😍",1,1,"[{""likes_number"":1,""reply"":""@nuna.issa 🙌"",""reply_date"":""2024-09-08T19:54:25.000Z"",""reply_user"":""tal███ii""}]","null","null","https://www.instagram.com/p/C_qVSFktsx4","tal███ii","18041741770864559","3452665666244889720"
"https://www.instagram.com/taleedii","sig███.mi███","https://www.instagram.com/signed.mimi","2024-09-08T16:52:49.000Z","❤❤❤❤",1,1,"[{""likes_number"":0,""reply"":""@signed.mimi 🙌"",""reply_date"":""2024-09-08T16:53:40.000Z"",""reply_user"":""tal███ii""}]","null","null","https://www.instagram.com/p/C_qVSFktsx4","tal███ii","18249563023264785","3452665666244889720"
"https://www.instagram.com/nadyasabawiphotography","tam███.ha███h","https://www.instagram.com/tamara.habash","2023-12-03T19:57:08.000Z","A photo she will cherish forever.. يعطيكي العافية .. in love with this theme",1,1,"[{""likes_number"":1,""reply"":""@tamara.habash Thank you dear 🥰  الله يعافيكي"",""reply_date"":""2023-12-04T06:04:47.000Z"",""reply_user"":""nad███aba███hot█████████""}]","null","null","https://www.instagram.com/p/C0YyieyMKuG","nad███aba███hot█████████","18265213393202530","3249569402989882246"
"https://www.instagram.com/magall19","ali███lve███rch███","https://www.instagram.com/alinealvesfercher","2023-02-19T20:46:28.000Z","Parabéns!! Por seu aniversário e pelo  batismo! 🙌❤️",1,1,"[{""likes_number"":1,""reply"":""@alinealvesfercher obrigado Aline ... bjo grande!"",""reply_date"":""2023-02-20T04:37:15.000Z"",""reply_user"":""mag███19""}]","null","null","https://www.instagram.com/p/Co2i4QCKu-L","mag███19","18003798097595870","3041771997423660939"
"https://www.instagram.com/zaki.mohamed3","che███.ar███","https://www.instagram.com/cheikh.art","2019-07-31T21:47:41.000Z","حلقة رائعة  الضيف و الموضوع",2,1,"[{""likes_number"":1,""reply"":""@cheikhart شكرا صديقي رب يجازيك"",""reply_date"":""2019-07-31T22:19:00.000Z"",""reply_user"":""zak███oha███3""}]","null","null","https://www.instagram.com/p/B0l1tZhHr8p","zak███oha███3","17870082085431952","2100321017478954793"
"https://www.instagram.com/caravanaperegrinos","mds███des███mai██████","https://www.instagram.com/mds.modestogmail.co","2023-05-05T23:54:07.000Z","Lindo grupo",1,1,"[{""likes_number"":0,""reply"":""@mds.modestogmail.co 😍"",""reply_date"":""2023-05-06T03:08:18.000Z"",""reply_user"":""car███nap███gri██████""}]","null","null","https://www.instagram.com/p/Cr4F_lONnJR","car███nap███gri██████","17992521277809226","3096251103343702609"
"https://www.instagram.com/cakeriaaaa","lai███.o","https://www.instagram.com/laila1.o","2024-05-29T22:59:12.000Z","كتير حلوة💕💕",1,1,"[{""likes_number"":0,""reply"":""@laila1.o عيونك الحلوين💕💕"",""reply_date"":""2024-05-30T03:37:23.000Z"",""reply_user"":""cak███aaa███""}]","null","null","https://www.instagram.com/p/C7kDbCqivU9","cak███aaa███","17987900051662390","3378840672861353277"
"https://www.instagram.com/randvsaleh","tun███29","https://www.instagram.com/tunaay29","2024-08-17T20:08:08.000Z","ليفاي اكرمانننن🦋💕",1,1,"[{""likes_number"":0,""reply"":""@tunaay29 🏃🏻‍♀️✨"",""reply_date"":""2024-08-18T18:30:55.000Z"",""reply_user"":""ran███ale███""}]","null","null","https://www.instagram.com/p/C-x4mKGMNDC","ran███ale███","18236523064287566","3436776903446417602"
"https://www.instagram.com/randvsaleh","dan███lna███a3","https://www.instagram.com/dana_alnatsha3","2024-08-17T20:06:53.000Z","مبدعتتتييي",1,1,"[{""likes_number"":0,""reply"":""@dana_alnatsha3 الله يسعدك دندوشش✨"",""reply_date"":""2024-08-18T18:31:22.000Z"",""reply_user"":""ran███ale███""}]","null","null","https://www.instagram.com/p/C-x4mKGMNDC","ran███ale███","18126409528368760","3436776903446417602"
"https://www.instagram.com/marsil._.alamer","dun███ado███","https://www.instagram.com/dunyakado","2020-05-24T07:05:03.000Z","@ibrahim.alamer",1,1,"[{""likes_number"":0,""reply"":""@dunyakado ♥️🔥"",""reply_date"":""2020-05-24T16:18:11.000Z"",""reply_user"":""mar███._.███mer███""}]","null","[""@ib███im""]","https://www.instagram.com/p/CAj4y2oF7p4","mar███._.███mer███","17942978743357298","2315944418631727736"
"https://www.instagram.com/caravanaperegrinos","ied███oli███","https://www.instagram.com/iedalioli","2023-02-05T20:41:38.000Z","Momento único de muita emoção!!! 🙌 obrigada Pr Ely!!",1,1,"[{""likes_number"":1,""reply"":""@iedalioli privilégio pra mim, querida!"",""reply_date"":""2023-02-05T20:54:59.000Z"",""reply_user"":""car███nap███gri██████""}]","null","null","https://www.instagram.com/p/CoSo-_BuDwo","car███nap███gri██████","17860808564884693","3031665749316353064"
"https://www.instagram.com/leensbookshelf","ran███mar███99","https://www.instagram.com/randsamara1999","2023-11-05T17:02:55.000Z","🤍🇵🇸🇵🇸🇵🇸",1,1,"[{""likes_number"":0,""reply"":""@randsamara1999 😍😍"",""reply_date"":""2023-11-05T17:45:59.000Z"",""reply_user"":""lee███ook███lf""}]","null","null","https://www.instagram.com/p/CzRFFt2s3KA","lee███ook███lf","17986372349286058","3229384790867407488"
"https://www.instagram.com/vioony11","smi███orm███g","https://www.instagram.com/smileforme_eg","2024-08-13T18:04:50.000Z","❤️🔥",1,1,"[{""likes_number"":1,""reply"":""❤️❤️❤️"",""reply_date"":""2024-08-14T10:31:55.000Z"",""reply_user"":""vio███11""}]","null","null","https://www.instagram.com/p/C-nlHEwoF5g","vio███11","18044348140911350","3433876454761324128"
"https://www.instagram.com/mikaelemiranda7","sei███arc███","https://www.instagram.com/seilegarcia","2023-09-08T17:14:50.000Z","Glória  Deus!!!!!",1,1,"[{""likes_number"":0,""reply"":""@seilegarcia 😍🙌"",""reply_date"":""2023-09-08T18:09:55.000Z"",""reply_user"":""mik███emi███da7███""}]","null","null","https://www.instagram.com/p/Cw7tBjFr8s-","mik███emi███da7███","17985061226163327","3187339179783605054"
"https://www.instagram.com/birthcoachzein","the███let███","https://www.instagram.com/thevioletorb","2021-10-21T10:06:43.000Z","Absolutely!",1,1,"[{""likes_number"":0,""reply"":""@tarotbyreem Yess! 🙌"",""reply_date"":""2021-10-21T15:29:36.000Z"",""reply_user"":""bir███oac███in""}]","null","null","https://www.instagram.com/p/CVSHCatJDEp","bir███oac███in","17875741460574729","2689242879932772649"
"https://www.instagram.com/birthcoachzein","yas███ne.███za","https://www.instagram.com/yas.mine.abaza","2021-10-21T09:02:44.000Z","Wow!!!! This says so much",1,1,"[{""likes_number"":0,""reply"":""@yas.mine.abaza it does! 💜"",""reply_date"":""2021-10-21T15:29:21.000Z"",""reply_user"":""bir███oac███in""}]","null","null","https://www.instagram.com/p/CVSHCatJDEp","bir███oac███in","17985986755406213","2689242879932772649"
"https://www.instagram.com/taryntruly","jen███73","https://www.instagram.com/jennyw73","2021-08-10T16:03:34.000Z","These Jockey bras are amazing. I’m a 40DDD with implants so I always thought I had to wear an underwire bra, I was so wrong. Not only does the bra keep these babies where they belong but it’s so comfortable. I only bought 1 but I will be buying more. Thanks for the recommendation.♥️♥️",1,1,"[{""likes_number"":1,""reply"":""@jennyw73 love that! So glad you love it!!"",""reply_date"":""2021-08-10T19:09:29.000Z"",""reply_user"":""tar███rul███""}]","null","null","https://www.instagram.com/p/CR_37QtlP26/","tar███rul███","17907886694020566","2630066672359505338"
"https://www.instagram.com/hilarydunlaveyhomes","sil███tra███","https://www.instagram.com/silvertray","2022-12-09T01:29:56.000Z","Did you get in the River? Big big fish when I was there. I was in and out pretty fast!!❤️😂",1,1,"[{""likes_number"":0,""reply"":""@silvertray fingers!! ❤️"",""reply_date"":""2022-12-09T08:22:06.000Z"",""reply_user"":""hil███dun███eyh██████""}]","null","null","https://www.instagram.com/p/Cl7VipqM_o2","hil███dun███eyh██████","17955981767096803","2989077517860862518"
"https://www.instagram.com/xaelmustafa","yei███md","https://www.instagram.com/yeidm_md","2020-08-02T19:17:57.000Z","😍",1,1,"[{""likes_number"":0,""reply"":""@yamg2015 Dora la exploradora 👩🏻"",""reply_date"":""2020-08-02T19:34:28.000Z"",""reply_user"":""xae███sta███""}]","null","null","https://www.instagram.com/p/CDZeCtCHoyN","xae███sta███","17914550443455386","2367055206348131469"
"https://www.instagram.com/xaelmustafa","aha███s24███","https://www.instagram.com/aharmas24","2020-08-02T19:10:43.000Z","🤩😘",1,4,"[{""likes_number"":1,""reply"":""@xaelmustafa Cariña!! Que falta me hace perderme en ese bosque ahora! 😂🤗"",""reply_date"":""2020-08-02T20:31:16.000Z"",""reply_user"":""aha███s24███""},{""likes_number"":1,""reply"":""@arl3nysh  ven y yo te llevo a la loma y te suelto ... no hay señal 📱"",""reply_date"":""2020-08-02T20:42:29.000Z"",""reply_user"":""xae███sta███""},{""likes_number"":1,""reply"":""@xaelmustafa 😂 miss u here!!"",""reply_date"":""2020-08-02T20:57:13.000Z"",""reply_user"":""aha███s24███""}]","null","null","https://www.instagram.com/p/CDZeCtCHoyN","xae███sta███","17900281495516326","2367055206348131469"
"https://www.instagram.com/rotawb_vmd","par███t","https://www.instagram.com/parkoat","2024-05-25T07:12:27.000Z","Wow",1,1,"[{""likes_number"":1,""reply"":""@parkoat 🙌🙌🙌"",""reply_date"":""2024-05-25T07:53:35.000Z"",""reply_user"":""rot███_vm███""}]","null","null","https://www.instagram.com/p/C66Gtz-o4GF","rot███_vm███","18241931677301423","3367033207880122757"
"https://www.instagram.com/punchii.rugs","rew███kan███","https://www.instagram.com/rewaa_kanaan","2024-02-05T07:24:17.000Z","🔻🔻🔻🔻🔻",1,1,"[{""likes_number"":0,""reply"":""@rewaa_kanaan 🥰🤍"",""reply_date"":""2024-02-05T08:46:01.000Z"",""reply_user"":""pun███i.r███""}]","null","null","https://www.instagram.com/p/C27bVvgoaQP","pun███i.r███","17994130121319152","3295347793729790991"
"https://www.instagram.com/nadia__s.h","fat███saa███","https://www.instagram.com/faten_saab","2019-08-02T00:19:53.000Z","Rose as in Nadia 🌹? 😍😘",1,1,"[{""likes_number"":0,""reply"":""@faten_saab you nailed it 😜💖"",""reply_date"":""2019-08-02T01:23:36.000Z"",""reply_user"":""nad███_s.███""}]","null","null","https://www.instagram.com/p/B0o3JvrlfDC","nad███_s.███","17852778247499915","2101171788398850242"
"https://www.instagram.com/nadia__s.h","nme███na1███","https://www.instagram.com/nmehanna1","2019-08-01T22:41:15.000Z","Queen of traveling ♥️",1,1,"[{""likes_number"":1,""reply"":""@nmackie1 only doing what I love 🤗😘😘💗"",""reply_date"":""2019-08-01T23:43:27.000Z"",""reply_user"":""nad███_s.███""}]","null","null","https://www.instagram.com/p/B0o3JvrlfDC","nad███_s.███","18069375052114686","2101171788398850242"
"https://www.instagram.com/abdallah02h","sur███lsh███da","https://www.instagram.com/sura_alshraida","2024-08-17T18:30:07.000Z","😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@sura_alshraida 😍❤️"",""reply_date"":""2024-08-17T18:36:53.000Z"",""reply_user"":""abd███ah0███""}]","null","null","https://www.instagram.com/p/C-x8c6DsuCH","abd███ah0███","17844713958285169","3436793859935494279"
"https://www.instagram.com/destinationisrael","gab███ala███","https://www.instagram.com/gabsisalant","2023-09-08T06:03:50.000Z","Cute @shelly.shalom",3,1,"[{""likes_number"":0,""reply"":""@gabsisalant 🥹🥹🥹"",""reply_date"":""2023-09-08T07:44:16.000Z"",""reply_user"":""she███.sh███m""}]","null","[""@sh███y""]","https://www.instagram.com/p/Cw6hRD4Ne22","des███ati███sra███","18098817358343700","3187005994248302006"
"https://www.instagram.com/instaabrown","pab███hot███","https://www.instagram.com/pablaphoto","2018-10-21T06:19:21.000Z","Jealous as jealous gets. 🔥🔥🔥",1,3,"[{""likes_number"":0,""reply"":""@pablaphoto I’ll be making another trip if you wanna join!"",""reply_date"":""2018-10-22T23:34:42.000Z"",""reply_user"":""ins███bro███""},{""likes_number"":0,""reply"":""@instaabrown when?"",""reply_date"":""2018-10-22T23:38:49.000Z"",""reply_user"":""pab███hot███""},{""likes_number"":0,""reply"":""@pablaphoto I’ll message you"",""reply_date"":""2018-10-24T05:56:30.000Z"",""reply_user"":""ins███bro███""}]","null","null","https://www.instagram.com/p/BpLioqSAtH2","ins███bro███","17961210136149977","1894760395999203830"
"https://www.instagram.com/a3xt14","ri.███2","https://www.instagram.com/ri.za_2","2022-01-28T18:09:50.000Z","غني اكثر  واطربينه بصوتج الجميل. وربي ماينمل. منه. 💕💕💕💕😭😭😭😭😭✨",1,1,"[{""likes_number"":0,""reply"":""@ri.za_2 وكك عمري 😭❤️"",""reply_date"":""2023-02-04T02:17:08.000Z"",""reply_user"":""a3x███""}]","null","null","https://www.instagram.com/p/CYewQElozfo","a3x███","18109882258280051","2746845033413162984"
"https://www.instagram.com/lizzyvartanian","dgf███ry9███","https://www.instagram.com/dgfakhry9","2024-01-28T11:36:27.000Z","😍😘😘😘",1,1,"[{""likes_number"":1,""reply"":""@dgfakhry9 🤍"",""reply_date"":""2024-01-29T07:09:43.000Z"",""reply_user"":""liz███art███an""}]","null","null","https://www.instagram.com/p/C2o5LPbKjNv","liz███art███an","17956082981616516","3290130988921402223"
"https://www.instagram.com/dmextreme","flo███bex███oto█████████","https://www.instagram.com/flo.urbex.photography","2024-08-02T15:34:54.000Z","Breathtaking indeed! That's a beautiful shot bro !",1,1,"[{""likes_number"":0,""reply"":""@flo.urbex.photography thanks bro"",""reply_date"":""2024-08-03T02:18:44.000Z"",""reply_user"":""dme███eme███""}]","null","null","https://www.instagram.com/p/C9_EjZ7zt_E","dme███eme███","18275014303208632","3422474267039555524"
"https://www.instagram.com/roosvandekieft","lis███raa███","https://www.instagram.com/lisasaraaa","2022-11-02T16:41:11.000Z","💛💛💛💛",1,1,"[{""likes_number"":1,""reply"":""@lisasaraaa liefste 💛"",""reply_date"":""2022-11-02T16:44:51.000Z"",""reply_user"":""roo███nde███ft""}]","null","null","https://www.instagram.com/p/CkdsgDKIAnS","roo███nde███ft","17842810232882240","2962719846340495826"
"https://www.instagram.com/deinetanzlehrerin","and███ett███37","https://www.instagram.com/andi.zett.1337","2022-10-17T22:41:47.000Z","Hey noch 3 Wochen dann sind wir @vroni.dieamrheinwohnt @madmast3r & @ahmed906827 auch da😍",1,1,"[{""likes_number"":1,""reply"":""@andi.zett.1337 könnt euch auf was freuen ! 😍"",""reply_date"":""2022-10-18T04:46:17.000Z"",""reply_user"":""dei███anz███rer███""}]","null","[""@vr███"",""@ma███st3███"",""@ah███906███""]","https://www.instagram.com/p/Cj0oJbENB71","dei███anz███rer███","17929495391437639","2951160225231806197"
"https://www.instagram.com/deinetanzlehrerin","mrs███na_███","https://www.instagram.com/mrsjenna__","2022-10-17T17:16:37.000Z","was für vibes 😮‍💨 liebs!",1,1,"[{""likes_number"":1,""reply"":""@mrsjenna__ ist einfach wunderschön hier ❤️"",""reply_date"":""2022-10-17T17:22:36.000Z"",""reply_user"":""dei███anz███rer███""}]","null","null","https://www.instagram.com/p/Cj0oJbENB71","dei███anz███rer███","17927602481534509","2951160225231806197"
"https://www.instagram.com/horusviagens","tra███cen███egy███","https://www.instagram.com/travelcenteregypt","2024-05-03T23:36:21.000Z","👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@travelcenteregypt 🙏❤️"",""reply_date"":""2024-05-03T23:38:00.000Z"",""reply_user"":""hor███iag███""}]","null","null","https://www.instagram.com/p/C6ggsBhIkbX","hor███iag███","17847987315182371","3359829084793358039"
"https://www.instagram.com/cakeriaaaa","fed███eft███a","https://www.instagram.com/fedaa_eftaiha","2024-06-26T19:00:03.000Z","😍❤️يسلموا ايديك احلى كيكة لاحلى ملوكة👏🏻😘",1,1,"[{""likes_number"":0,""reply"":""@fedaa_eftaiha وإيديكِ يارب، شرفتيني💕"",""reply_date"":""2024-06-26T19:24:07.000Z"",""reply_user"":""cak███aaa███""}]","null","null","https://www.instagram.com/p/C8rupExiVv7","cak███aaa███","18338767171189338","3399015476545281019"
"https://www.instagram.com/mochiguiaenisrael","rus███12","https://www.instagram.com/rusko.12","2022-06-29T02:58:27.000Z","😍",1,1,"[{""likes_number"":1,""reply"":""@rusko.12 ❤️"",""reply_date"":""2022-06-29T06:34:23.000Z"",""reply_user"":""moc███uia███sra███""}]","null","null","https://www.instagram.com/p/CfWesL1ss4Z","moc███uia███sra███","17946390194068259","2870616790259650073"
"https://www.instagram.com/mochiguiaenisrael","nav███","https://www.instagram.com/navezp","2022-06-28T21:26:50.000Z","❤️❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@navezp ❤️"",""reply_date"":""2022-06-28T22:27:08.000Z"",""reply_user"":""moc███uia███sra███""}]","null","null","https://www.instagram.com/p/CfWesL1ss4Z","moc███uia███sra███","17962631914780779","2870616790259650073"
"https://www.instagram.com/ancient_iran_and_world","ami███uck███","https://www.instagram.com/amirtrucker","2024-07-22T06:19:53.000Z","یکی از آرزوهامه دیدنش😍",1,1,"[{""likes_number"":0,""reply"":""@amirtrucker 👏👏"",""reply_date"":""2024-07-22T06:34:39.000Z"",""reply_user"":""anc███t_i███_an█████████""}]","null","null","https://www.instagram.com/p/C9p7j5LtXZ0","anc███t_i███_an█████████","18019939058137326","3416523743662798452"
"https://www.instagram.com/handyhoo","aga███amb███ado███","https://www.instagram.com/agave_ambassador","2022-12-02T07:47:44.000Z","Duuuddde, looks unreal",1,1,"[{""likes_number"":0,""reply"":""@agave_ambassador pictures just don’t do it justice!"",""reply_date"":""2022-12-02T11:14:05.000Z"",""reply_user"":""han███oo""}]","null","null","https://www.instagram.com/p/CljBjWiqH_m","han███oo","17991189253560051","2982234205681385446"
"https://www.instagram.com/handyhoo","pia███pon███","https://www.instagram.com/piatempongko","2022-11-29T14:40:01.000Z","What a dream!!!!!",1,1,"[{""likes_number"":1,""reply"":""@piatempongko life changing for sure!"",""reply_date"":""2022-11-29T15:14:15.000Z"",""reply_user"":""han███oo""}]","null","null","https://www.instagram.com/p/CljBjWiqH_m","han███oo","18154924351277276","2982234205681385446"
"https://www.instagram.com/_andersonevans_","cor███hri███nso███","https://www.instagram.com/coreychristenson_","2021-11-30T03:18:25.000Z","beautiful babes 😻",1,1,"[{""likes_number"":0,""reply"":""@coreychristenson_ ily big time 🤍"",""reply_date"":""2021-11-30T03:35:27.000Z"",""reply_user"":""_an███son███ns_███""}]","null","null","https://www.instagram.com/p/CW4RDxHM3tx","_an███son███ns_███","18022909039335474","2717997400801377137"
"https://www.instagram.com/captain_pauloo","fol███elf███ne","https://www.instagram.com/folan_elfolane","2023-03-01T18:14:07.000Z","يا ابن عمي انا مستني رحله علي متن الخطوط الملكيه الاردنيه معاك متنسناش والنبي يا قبطان❤️🔥",2,1,"[{""likes_number"":2,""reply"":""@folan_elfolane حبيبي إنشاء الله"",""reply_date"":""2023-03-01T18:57:07.000Z"",""reply_user"":""cap███n_p███oo""}]","null","null","https://www.instagram.com/p/CpNcbgGMCgz","cap███n_p███oo","17984300926796828","3048217557991434291"
"https://www.instagram.com/captain_pauloo","nag███sho███36","https://www.instagram.com/nagwaashour136","2023-02-28T15:42:15.000Z","قبطانا ❤️ 😍",3,1,"[{""likes_number"":4,""reply"":""@nagwaashour136 حببتي 🔥❤️"",""reply_date"":""2023-02-28T16:34:42.000Z"",""reply_user"":""cap███n_p███oo""}]","null","null","https://www.instagram.com/p/CpNcbgGMCgz","cap███n_p███oo","18007029997603255","3048217557991434291"
"https://www.instagram.com/ismaelmendezre","sus███sen███7","https://www.instagram.com/susanasencio7","2022-09-10T00:33:26.000Z","🙌🙌🙌 gloria a Dios",1,1,"[{""likes_number"":0,""reply"":""@susanasencio7 amén"",""reply_date"":""2022-09-18T14:49:52.000Z"",""reply_user"":""ism███men███re""}]","null","null","https://www.instagram.com/p/CiS0xN1sqoz","ism███men███re","18219730879195243","2923631188649355827"
"https://www.instagram.com/nazmi_al_shalabi","san███mur███_2","https://www.instagram.com/sanad.murad__2","2024-04-20T01:23:05.000Z","نظمي حبيب قلبي ❤️",1,1,"[{""likes_number"":1,""reply"":""@sanad.murad__2 السند 🫶🏻❤️"",""reply_date"":""2024-04-20T01:37:06.000Z"",""reply_user"":""naz███al_███lab███""}]","null","null","https://www.instagram.com/p/C58zaVNtqR-","naz███al_███lab███","18021230717150351","3349778332713919614"
"https://www.instagram.com/alquds4shabab","tal███619███","https://www.instagram.com/tala.7619","2024-03-15T15:07:36.000Z","بكرا بحبسوهم",3,6,"[{""likes_number"":2,""reply"":""عددهم كبير بنحبسوا بالأقساط"",""reply_date"":""2024-03-15T17:20:48.000Z"",""reply_user"":""fol███ers███_is█████████""},{""likes_number"":2,""reply"":""@_tala_379_ اهاا"",""reply_date"":""2024-03-15T20:17:48.000Z"",""reply_user"":""naj███sal███_7""},{""likes_number"":2,""reply"":""@_tala_379_ معك حق 😂😂😂"",""reply_date"":""2024-03-15T20:17:58.000Z"",""reply_user"":""naj███sal███_7""}]","null","null","https://www.instagram.com/p/C4iHHNCs1Zt","alq███4sh███b","18011782769203696","3324250756318713453"
"https://www.instagram.com/ahdaf.ps","yaz███_mi███d","https://www.instagram.com/yazan._mizyed","2024-09-16T08:40:49.000Z","🙌🙌🙌",5,1,"[{""likes_number"":2,""reply"":""@yazan._mizyed 🙏🙏🙏"",""reply_date"":""2024-09-16T10:06:05.000Z"",""reply_user"":""ahd███ps""}]","null","null","https://www.instagram.com/p/C_-HWd-ocID","ahd███ps","18223364986303017","3458233894210486787"
"https://www.instagram.com/brandnew.forless_new","sal███aww███","https://www.instagram.com/salma.awwadd","2024-07-12T11:49:14.000Z","hm?",2,1,"[{""likes_number"":0,""reply"":""@salma.awwadd check your inbox please"",""reply_date"":""2024-07-14T22:04:38.000Z"",""reply_user"":""bra███ew.███les██████""}]","null","null","https://www.instagram.com/p/C9SuRmQMG5u","bra███ew.███les██████","17850449772240689","3409991387317300846"
"https://www.instagram.com/vioony11","ang███_10███","https://www.instagram.com/angell_1004_","2024-06-17T18:22:22.000Z","😍😍😍",1,1,"[{""likes_number"":1,""reply"":""@angell_1004_ ❤️❤️"",""reply_date"":""2024-06-18T10:20:07.000Z"",""reply_user"":""vio███11""}]","null","null","https://www.instagram.com/p/C8U4r49IYei","vio███11","18270187468208460","3392585726014097314"
"https://www.instagram.com/dinaali.jo88","sro███nh","https://www.instagram.com/srooonnh","2024-04-11T10:05:33.000Z","وك كل عام وانت بخير يارب منورررررره يا عسل",1,1,"[{""likes_number"":0,""reply"":""@srooonnhيا قلبي وانت بخير هنادي العسوله يسعدلي قلبك شو بحبك❤️"",""reply_date"":""2024-04-11T10:18:45.000Z"",""reply_user"":""din███i.j███""}]","null","null","https://www.instagram.com/p/C5mFj3gssCf","din███i.j███","18039992098828268","3343384228387799199"
"https://www.instagram.com/majdtr","ahl███lta███","https://www.instagram.com/ahlamaltaher","2024-01-12T13:10:24.000Z","للحرب ابدع المبدعون وتألقو . يا لجمالها وجمال  معانيها 👏❤️",2,1,"[{""likes_number"":0,""reply"":""@ahlamaltaher الشعر الصوفي جميل مع اختلافنا معهم بالافكار"",""reply_date"":""2024-01-12T21:50:38.000Z"",""reply_user"":""maj███""}]","null","null","https://www.instagram.com/p/C2ADmIEt6Pi","maj███","17992157507526481","3278636342874448866"
"https://www.instagram.com/dr_areen_failat","fat███yag███","https://www.instagram.com/fatoomyaghi","2020-10-06T20:37:38.000Z","شكرا ع المعلومات المفيده ❤️ بس سؤال بينفع ينخلط مع شي يعني للاطفال مع المي او الحليب",2,2,"[{""likes_number"":1,""reply"":""@fatoomyaghi حسب قرائتي للدراسات ما كان في ملاحظة انه بيتفاعل مع الاغذية وتأكدت من المختصين الي ببيعوه وحكوا انه ما بتفاعل مع الاغذية فعادي بتقدري تخلطيه"",""reply_date"":""2020-10-06T21:47:41.000Z"",""reply_user"":""dr_███en_███lat███""},{""likes_number"":0,""reply"":""@phareen00 ❤️❤️❤️❤️❤️❤️"",""reply_date"":""2020-10-07T06:53:40.000Z"",""reply_user"":""fat███yag███""}]","null","null","https://www.instagram.com/p/CF-N9tGFFs7","dr_███en_███lat███","17890959076677060","2413427865230269243"
"https://www.instagram.com/dr_areen_failat","tas███m.m███aim███","https://www.instagram.com/tasneem.mukhaimer","2020-10-06T11:18:08.000Z","@beeprotectors",1,1,"[{""likes_number"":0,""reply"":""@tasneem.mukhaimer شكرا على ثقتكم بنا @beeprotectors"",""reply_date"":""2020-10-06T13:06:39.000Z"",""reply_user"":""bee███tec███s""}]","null","[""@be███ote███rs""]","https://www.instagram.com/p/CF-N9tGFFs7","dr_███en_███lat███","17910590992492772","2413427865230269243"
"https://www.instagram.com/twilightqueensbae","pum███ere███","https://www.instagram.com/pumbrueren","2023-01-19T20:11:22.000Z","yes ofcourse they’re right haha!! 😂",1,1,"[{""likes_number"":1,""reply"":""@pumbrueren yeahh😂"",""reply_date"":""2023-01-20T09:35:58.000Z"",""reply_user"":""twi███htq███nsb███""}]","null","null","https://www.instagram.com/p/CnmC04XPf1M","twi███htq███nsb███","17985853036716347","3019113030223789388"
"https://www.instagram.com/khait_o_kharaz","dr.███rin███far███","https://www.instagram.com/dr.nesrinabufara","2024-06-04T14:20:48.000Z","❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",1,2,"[{""likes_number"":1,""reply"":""@dr.nesrinabufara ❤💚🖤🤍🥰😘😘😘😘😘"",""reply_date"":""2024-06-04T15:49:11.000Z"",""reply_user"":""kha███o_k███az""},{""likes_number"":1,""reply"":""@khait_o_kharaz 😍😍😍"",""reply_date"":""2024-06-04T15:49:28.000Z"",""reply_user"":""dr.███rin███far███""}]","null","null","https://www.instagram.com/p/C7uUpOri47p","kha███o_k███az","18012069971419513","3381731164393541353"
"https://www.instagram.com/marsil._.alamer","s0t███","https://www.instagram.com/s0t_20","2020-08-23T21:22:24.000Z","عاشت ايييدج❤️",1,1,"[{""likes_number"":0,""reply"":""@fans_.yaser وايدج"",""reply_date"":""2020-08-23T21:53:19.000Z"",""reply_user"":""mar███._.███mer███""}]","null","null","https://www.instagram.com/p/CEPWYs2lSDS","mar███._.███mer███","18067195681239913","2382221182353350866"
"https://www.instagram.com/marsil._.alamer","s0t███","https://www.instagram.com/s0t_20","2020-08-23T21:22:20.000Z","يمااا شهالجمااال اختييي😭💞",1,1,"[{""likes_number"":0,""reply"":""@fans_.yaser 😔♥️♥️♥️♥️"",""reply_date"":""2020-08-23T21:52:36.000Z"",""reply_user"":""mar███._.███mer███""}]","null","null","https://www.instagram.com/p/CEPWYs2lSDS","mar███._.███mer███","18120043234140113","2382221182353350866"
"https://www.instagram.com/ghidaa.hurani","rah███240███","https://www.instagram.com/raheeq240","2024-05-05T14:27:30.000Z","👏👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@raheeq240 ❤️❤️"",""reply_date"":""2024-05-05T14:34:10.000Z"",""reply_user"":""ghi███.hu███i""}]","null","null","https://www.instagram.com/p/C6lbLpOs9VV","ghi███.hu███i","17994321869434568","3361212244342068565"
"https://www.instagram.com/omarr.238","ma.███640███","https://www.instagram.com/ma.rwa6409","2024-08-06T21:05:33.000Z","يسعدو الحلو منور يامو❤️❤️",1,1,"[{""likes_number"":1,""reply"":""@ma.rwa6409 نورك ياامو حبيبة قلبي❤"",""reply_date"":""2024-08-07T11:15:05.000Z"",""reply_user"":""oma███238███""}]","null","null","https://www.instagram.com/p/C-VVzgGT-jn","oma███238███","17897614652961834","3428742589448186087"
