user_id,segment,confidence
U05467,new_cold_customer,0.64
U05468,loyal_customer,0.81
U05469,price_sensitive,0.76
U05470,loyal_customer,0.9
U05471,low_engagement,0.77
U05472,loyal_customer,0.9
U05473,new_cold_customer,0.61
U05474,new_cold_customer,0.64
U05475,new_cold_customer,0.61
U05476,new_cold_customer,0.7
U05477,low_engagement,0.74
U05478,low_engagement,0.68
U05479,high_intent,0.99
U05480,high_intent,0.97
U05481,low_engagement,0.71
U05482,new_cold_customer,0.61
U05483,low_engagement,0.71
U05484,new_cold_customer,0.7
U05485,new_cold_customer,0.64
U05486,new_cold_customer,0.7
U05487,new_cold_customer,0.64
U05488,new_cold_customer,0.7
U05489,loyal_customer,0.9
U05490,new_cold_customer,0.67
U05491,new_cold_customer,0.67
U05492,low_engagement,0.68
U05493,new_cold_customer,0.7
U05494,low_engagement,0.77
U05495,low_engagement,0.74
U05496,low_engagement,0.77
U05497,high_intent,0.99
U05498,new_cold_customer,0.64
U05499,low_engagement,0.71
U05500,price_sensitive,0.76
U05501,new_cold_customer,0.64
U05502,new_cold_customer,0.64
U05503,new_cold_customer,0.67
U05504,new_cold_customer,0.61
U05505,low_engagement,0.74
U05506,low_engagement,0.74
U05507,low_engagement,0.68
U05508,loyal_customer,0.9
U05509,low_engagement,0.74
U05510,new_cold_customer,0.67
U05511,low_engagement,0.74
U05512,new_cold_customer,0.64
U05513,low_engagement,0.71
U05514,low_engagement,0.77
U05515,price_sensitive,0.79
U05516,loyal_customer,0.84
U05517,new_cold_customer,0.7
U05518,new_cold_customer,0.64
U05519,loyal_customer,0.9
U05520,loyal_customer,0.87
U05521,high_intent,0.97
U05522,loyal_customer,0.81
U05523,new_cold_customer,0.64
U05524,high_intent,0.99
U05525,price_sensitive,0.76
U05526,new_cold_customer,0.67
U05527,price_sensitive,0.79
U05528,low_engagement,0.71
U05529,low_engagement,0.68
U05530,price_sensitive,0.73
U05531,new_cold_customer,0.67
U05532,new_cold_customer,0.67
U05533,new_cold_customer,0.7
U05534,high_intent,0.99
U05535,high_intent,0.99
U05536,new_cold_customer,0.7
U05537,new_cold_customer,0.67
U05538,low_engagement,0.71
U05539,new_cold_customer,0.61
U05540,new_cold_customer,0.61
U05541,new_cold_customer,0.64
U05542,loyal_customer,0.9
U05543,new_cold_customer,0.67
U05544,high_intent,0.97
U05545,low_engagement,0.74
U05546,new_cold_customer,0.64
U05547,new_cold_customer,0.64
U05548,loyal_customer,0.9
U05549,low_engagement,0.68
U05550,low_engagement,0.77
U05551,loyal_customer,0.9
U05552,low_engagement,0.71
U05553,loyal_customer,0.87
U05554,price_sensitive,0.79
U05555,new_cold_customer,0.64
U05556,new_cold_customer,0.67
U05557,loyal_customer,0.84
U05558,high_intent,0.94
U05559,low_engagement,0.68
U05560,price_sensitive,0.79
U05561,price_sensitive,0.76
U05562,low_engagement,0.71
U05563,new_cold_customer,0.67
U05564,high_intent,0.97
U05565,new_cold_customer,0.67
U05566,low_engagement,0.74
U05567,low_engagement,0.71
U05568,loyal_customer,0.9
U05569,loyal_customer,0.87
U05570,new_cold_customer,0.64
U05571,new_cold_customer,0.7
U05572,new_cold_customer,0.64
U05573,loyal_customer,0.87
U05574,high_intent,0.97
U05575,new_cold_customer,0.61
U05576,price_sensitive,0.79
U05577,low_engagement,0.77
U05578,low_engagement,0.68
U05579,price_sensitive,0.79
U05580,new_cold_customer,0.7
U05581,new_cold_customer,0.67
U05582,loyal_customer,0.87
U05583,loyal_customer,0.81
U05584,loyal_customer,0.84
U05585,new_cold_customer,0.64
U05586,low_engagement,0.68
U05587,new_cold_customer,0.67
U05588,low_engagement,0.68
U05589,loyal_customer,0.84
U05590,new_cold_customer,0.61
U05591,new_cold_customer,0.7
U05592,high_intent,0.99
U05593,new_cold_customer,0.7
U05594,low_engagement,0.68
U05595,loyal_customer,0.81
U05596,price_sensitive,0.73
U05597,high_intent,0.99
U05598,price_sensitive,0.76
U05599,new_cold_customer,0.7
U05600,loyal_customer,0.87
U05601,low_engagement,0.71
U05602,new_cold_customer,0.7
U05603,low_engagement,0.71
U05604,low_engagement,0.71
U05605,price_sensitive,0.76
U05606,new_cold_customer,0.67
U05607,new_cold_customer,0.64
U05608,low_engagement,0.77
U05609,loyal_customer,0.84
U05610,new_cold_customer,0.67
U05611,high_intent,0.99
U05612,loyal_customer,0.9
U05613,new_cold_customer,0.67
U05614,price_sensitive,0.76
U05615,low_engagement,0.74
U05616,low_engagement,0.68
U05617,high_intent,0.94
U05618,high_intent,0.94
U05619,low_engagement,0.68
U05620,loyal_customer,0.87
U05621,low_engagement,0.68
U05622,new_cold_customer,0.67
U05623,price_sensitive,0.73
U05624,new_cold_customer,0.7
U05625,loyal_customer,0.81
U05626,low_engagement,0.68
U05627,new_cold_customer,0.61
U05628,new_cold_customer,0.67
U05629,low_engagement,0.68
U05630,high_intent,0.99
U05631,high_intent,0.99
U05632,new_cold_customer,0.7
U05633,new_cold_customer,0.64
U05634,loyal_customer,0.81
U05635,new_cold_customer,0.64
U05636,new_cold_customer,0.7
U05637,new_cold_customer,0.67
U05638,new_cold_customer,0.67
U05639,loyal_customer,0.9
U05640,new_cold_customer,0.64
U05641,low_engagement,0.74
U05642,new_cold_customer,0.67
U05643,low_engagement,0.74
U05644,new_cold_customer,0.7
U05645,low_engagement,0.77
U05646,new_cold_customer,0.64
U05647,new_cold_customer,0.61
U05648,loyal_customer,0.84
U05649,low_engagement,0.68
U05650,low_engagement,0.77
U05651,new_cold_customer,0.61
U05652,new_cold_customer,0.64
U05653,high_intent,0.99
U05654,high_intent,0.99
U05655,high_intent,0.97
U05656,new_cold_customer,0.7
U05657,loyal_customer,0.84
U05658,high_intent,0.99
U05659,low_engagement,0.68
U05660,new_cold_customer,0.7
U05661,low_engagement,0.71
U05662,loyal_customer,0.84
U05663,new_cold_customer,0.7
U05664,low_engagement,0.74
U05665,new_cold_customer,0.61
U05666,loyal_customer,0.87
U05667,new_cold_customer,0.67
U05668,high_intent,0.99
U05669,new_cold_customer,0.61
U05670,new_cold_customer,0.7
U05671,loyal_customer,0.87
U05672,high_intent,0.99
U05673,high_intent,0.99
U05674,high_intent,0.99
U05675,loyal_customer,0.87
U05676,new_cold_customer,0.61
U05677,new_cold_customer,0.67
U05678,low_engagement,0.77
U05679,new_cold_customer,0.67
U05680,new_cold_customer,0.61
U05681,high_intent,0.99
U05682,new_cold_customer,0.67
U05683,new_cold_customer,0.67
U05684,high_intent,0.99
U05685,loyal_customer,0.81
U05686,low_engagement,0.71
U05687,new_cold_customer,0.67
U05688,low_engagement,0.71
U05689,low_engagement,0.71
U05690,high_intent,0.99
U05691,low_engagement,0.77
U05692,low_engagement,0.74
U05693,new_cold_customer,0.64
U05694,low_engagement,0.77
U05695,loyal_customer,0.84
U05696,low_engagement,0.71
U05697,low_engagement,0.71
U05698,low_engagement,0.77
U05699,low_engagement,0.71
U05700,new_cold_customer,0.7
U05701,new_cold_customer,0.7
U05702,price_sensitive,0.73
U05703,price_sensitive,0.73
U05704,price_sensitive,0.76
U05705,new_cold_customer,0.7
U05706,loyal_customer,0.9
U05707,low_engagement,0.74
U05708,new_cold_customer,0.7
U05709,new_cold_customer,0.67
U05710,new_cold_customer,0.7
U05711,new_cold_customer,0.61
U05712,loyal_customer,0.9
U05713,loyal_customer,0.9
U05714,high_intent,0.97
U05715,low_engagement,0.68
U05716,loyal_customer,0.9
U05717,low_engagement,0.77
U05718,loyal_customer,0.9
U05719,new_cold_customer,0.67
U05720,low_engagement,0.71
U05721,price_sensitive,0.79
U05722,new_cold_customer,0.64
U05723,price_sensitive,0.76
U05724,new_cold_customer,0.61
U05725,new_cold_customer,0.7
U05726,low_engagement,0.77
U05727,new_cold_customer,0.67
U05728,new_cold_customer,0.64
U05729,new_cold_customer,0.7
U05730,low_engagement,0.77
U05731,new_cold_customer,0.7
U05732,new_cold_customer,0.64
U05733,new_cold_customer,0.67
U05734,high_intent,0.99
U05735,low_engagement,0.68
U05736,low_engagement,0.68
U05737,loyal_customer,0.81
U05738,new_cold_customer,0.7
U05739,loyal_customer,0.9
U05740,high_intent,0.99
U05741,new_cold_customer,0.67
U05742,new_cold_customer,0.7
U05743,new_cold_customer,0.67
U05744,low_engagement,0.74
U05745,loyal_customer,0.81
U05746,loyal_customer,0.87
U05747,new_cold_customer,0.64
U05748,new_cold_customer,0.61
U05749,low_engagement,0.68
U05750,high_intent,0.97
U05751,new_cold_customer,0.61
U05752,new_cold_customer,0.67
U05753,low_engagement,0.68
U05754,new_cold_customer,0.64
U05755,new_cold_customer,0.67
U05756,new_cold_customer,0.64
U05757,loyal_customer,0.81
U05758,price_sensitive,0.79
U05759,new_cold_customer,0.67
U05760,loyal_customer,0.9
U05761,high_intent,0.99
U05762,price_sensitive,0.76
U05763,new_cold_customer,0.61
U05764,price_sensitive,0.73
U05765,loyal_customer,0.9
U05766,loyal_customer,0.81
U05767,low_engagement,0.68
U05768,high_intent,0.99
U05769,high_intent,0.99
U05770,low_engagement,0.74
U05771,price_sensitive,0.76
U05772,loyal_customer,0.9
U05773,low_engagement,0.74
U05774,price_sensitive,0.79
U05775,loyal_customer,0.9
U05776,new_cold_customer,0.64
U05777,low_engagement,0.77
U05778,new_cold_customer,0.7
U05779,low_engagement,0.74
U05780,high_intent,0.99
U05781,low_engagement,0.77
U05782,new_cold_customer,0.64
U05783,new_cold_customer,0.67
U05784,high_intent,0.99
U05785,new_cold_customer,0.61
U05786,new_cold_customer,0.64
U05787,new_cold_customer,0.67
U05788,high_intent,0.99
U05789,loyal_customer,0.9
U05790,new_cold_customer,0.67
U05791,new_cold_customer,0.67
U05792,high_intent,0.97
U05793,low_engagement,0.77
U05794,loyal_customer,0.9
U05795,loyal_customer,0.9
U05796,new_cold_customer,0.7
U05797,new_cold_customer,0.7
U05798,loyal_customer,0.87
U05799,low_engagement,0.71
U05800,low_engagement,0.74
U05801,new_cold_customer,0.64
U05802,new_cold_customer,0.67
U05803,new_cold_customer,0.61
U05804,new_cold_customer,0.67
U05805,high_intent,0.99
U05806,new_cold_customer,0.7
U05807,loyal_customer,0.81
U05808,loyal_customer,0.84
U05809,high_intent,0.97
U05810,price_sensitive,0.73
U05811,loyal_customer,0.81
U05812,loyal_customer,0.9
U05813,low_engagement,0.71
U05814,low_engagement,0.77
U05815,low_engagement,0.68
U05816,loyal_customer,0.84
U05817,low_engagement,0.71
U05818,new_cold_customer,0.67
U05819,high_intent,0.99
U05820,new_cold_customer,0.67
U05821,price_sensitive,0.76
U05822,high_intent,0.94
U05823,new_cold_customer,0.64
U05824,low_engagement,0.71
U05825,high_intent,0.94
U05826,low_engagement,0.71
U05827,price_sensitive,0.73
U05828,low_engagement,0.77
U05829,loyal_customer,0.87
U05830,new_cold_customer,0.64
U05831,low_engagement,0.74
U05832,low_engagement,0.71
U05833,low_engagement,0.71
U05834,new_cold_customer,0.64
U05835,price_sensitive,0.73
U05836,loyal_customer,0.87
U05837,low_engagement,0.71
U05838,loyal_customer,0.9
U05839,price_sensitive,0.73
U05840,high_intent,0.99
U05841,low_engagement,0.71
U05842,low_engagement,0.74
U05843,low_engagement,0.68
U05844,price_sensitive,0.79
U05845,new_cold_customer,0.67
U05846,high_intent,0.99
U05847,loyal_customer,0.81
U05848,price_sensitive,0.79
U05849,loyal_customer,0.87
U05850,low_engagement,0.71
U05851,low_engagement,0.77
U05852,low_engagement,0.74
U05853,high_intent,0.99
U05854,low_engagement,0.74
U05855,loyal_customer,0.9
U05856,new_cold_customer,0.67
U05857,high_intent,0.99
U05858,new_cold_customer,0.67
U05859,price_sensitive,0.79
U05860,high_intent,0.94
U05861,high_intent,0.99
U05862,low_engagement,0.74
U05863,low_engagement,0.68
U05864,high_intent,0.97
U05865,loyal_customer,0.84
U05866,loyal_customer,0.84
U05867,price_sensitive,0.73
U05868,new_cold_customer,0.67
U05869,new_cold_customer,0.7
U05870,high_intent,0.99
U05871,low_engagement,0.68
U05872,loyal_customer,0.9
U05873,new_cold_customer,0.7
U05874,loyal_customer,0.84
U05875,high_intent,0.99
U05876,price_sensitive,0.79
U05877,low_engagement,0.77
U05878,low_engagement,0.74
U05879,new_cold_customer,0.64
U05880,low_engagement,0.77
U05881,new_cold_customer,0.67
U05882,new_cold_customer,0.67
U05883,loyal_customer,0.9
U05884,loyal_customer,0.9
U05885,price_sensitive,0.73
U05886,loyal_customer,0.9
U05887,loyal_customer,0.87
U05888,new_cold_customer,0.7
U05889,high_intent,0.99
U05890,loyal_customer,0.87
U05891,low_engagement,0.68
U05892,new_cold_customer,0.61
U05893,loyal_customer,0.81
U05894,high_intent,0.99
U05895,new_cold_customer,0.61
U05896,loyal_customer,0.81
U05897,low_engagement,0.71
U05898,loyal_customer,0.9
U05899,low_engagement,0.68
U05900,loyal_customer,0.81
U05901,high_intent,0.99
U05902,low_engagement,0.77
U05903,new_cold_customer,0.67
U05904,loyal_customer,0.84
U05905,low_engagement,0.74
U05906,high_intent,0.99
U05907,new_cold_customer,0.7
U05908,new_cold_customer,0.61
U05909,low_engagement,0.68
U05910,high_intent,0.99
U05911,new_cold_customer,0.64
U05912,price_sensitive,0.73
U05913,low_engagement,0.74
U05914,new_cold_customer,0.64
U05915,low_engagement,0.68
U05916,new_cold_customer,0.67
U05917,loyal_customer,0.81
U05918,high_intent,0.99
U05919,low_engagement,0.74
U05920,new_cold_customer,0.64
U05921,high_intent,0.99
U05922,loyal_customer,0.84
U05923,new_cold_customer,0.64
U05924,low_engagement,0.77
U05925,new_cold_customer,0.61
U05926,low_engagement,0.71
U05927,loyal_customer,0.9
U05928,low_engagement,0.71
U05929,low_engagement,0.77
U05930,new_cold_customer,0.67
U05931,loyal_customer,0.9
U05932,low_engagement,0.71
U05933,new_cold_customer,0.7
U05934,new_cold_customer,0.64
U05935,low_engagement,0.68
U05936,new_cold_customer,0.67
U05937,low_engagement,0.74
U05938,price_sensitive,0.76
U05939,low_engagement,0.74
U05940,low_engagement,0.68
U05941,new_cold_customer,0.7
U05942,new_cold_customer,0.67
U05943,low_engagement,0.68
U05944,new_cold_customer,0.7
U05945,new_cold_customer,0.64
U05946,loyal_customer,0.9
U05947,low_engagement,0.68
U05948,loyal_customer,0.84
U05949,loyal_customer,0.9
U05950,high_intent,0.99
U05951,high_intent,0.97
U05952,new_cold_customer,0.64
U05953,new_cold_customer,0.67
U05954,loyal_customer,0.9
U05955,loyal_customer,0.9
U05956,low_engagement,0.71
U05957,price_sensitive,0.73
U05958,low_engagement,0.74
U05959,price_sensitive,0.76
U05960,low_engagement,0.71
U05961,low_engagement,0.71
U05962,new_cold_customer,0.61
U05963,loyal_customer,0.87
U05964,high_intent,0.99
U05965,low_engagement,0.71
U05966,low_engagement,0.71
U05967,loyal_customer,0.9
U05968,loyal_customer,0.9
U05969,loyal_customer,0.9
U05970,loyal_customer,0.87
U05971,loyal_customer,0.87
U05972,high_intent,0.99
U05973,new_cold_customer,0.64
U05974,high_intent,0.99
U05975,new_cold_customer,0.67
U05976,new_cold_customer,0.64
U05977,low_engagement,0.77
U05978,new_cold_customer,0.7
U05979,high_intent,0.99
U05980,new_cold_customer,0.67
U05981,high_intent,0.99
U05982,loyal_customer,0.9
U05983,low_engagement,0.71
U05984,new_cold_customer,0.7
U05985,loyal_customer,0.87
U05986,new_cold_customer,0.61
U05987,high_intent,0.99
U05988,low_engagement,0.77
U05989,new_cold_customer,0.61
U05990,new_cold_customer,0.61
U05991,low_engagement,0.77
U05992,new_cold_customer,0.67
U05993,new_cold_customer,0.7
U05994,high_intent,0.99
U05995,loyal_customer,0.87
U05996,high_intent,0.97
U05997,new_cold_customer,0.64
U05998,new_cold_customer,0.64
U05999,price_sensitive,0.79
U06000,low_engagement,0.68
U06001,loyal_customer,0.9
U06002,high_intent,0.97
U06003,new_cold_customer,0.67
U06004,new_cold_customer,0.67
U06005,price_sensitive,0.73
U06006,high_intent,0.99
U06007,new_cold_customer,0.7
U06008,low_engagement,0.68
U06009,low_engagement,0.71
U06010,low_engagement,0.74
U06011,new_cold_customer,0.64
U06012,price_sensitive,0.79
U06013,new_cold_customer,0.67
U06014,price_sensitive,0.76
U06015,low_engagement,0.68
U06016,new_cold_customer,0.61
U06017,new_cold_customer,0.64
U06018,new_cold_customer,0.7
U06019,price_sensitive,0.73
U06020,low_engagement,0.71
U06021,price_sensitive,0.76
U06022,low_engagement,0.74
U06023,low_engagement,0.77
U06024,new_cold_customer,0.7
U06025,new_cold_customer,0.64
U06026,low_engagement,0.68
U06027,low_engagement,0.68
U06028,new_cold_customer,0.7
U06029,low_engagement,0.68
U06030,low_engagement,0.77
U06031,high_intent,0.99
U06032,low_engagement,0.77
U06033,loyal_customer,0.87
U06034,price_sensitive,0.73
U06035,new_cold_customer,0.7
U06036,new_cold_customer,0.67
U06037,new_cold_customer,0.67
U06038,low_engagement,0.71
U06039,new_cold_customer,0.61
U06040,new_cold_customer,0.7
U06041,price_sensitive,0.76
U06042,low_engagement,0.77
U06043,new_cold_customer,0.64
U06044,low_engagement,0.71
U06045,new_cold_customer,0.67
U06046,new_cold_customer,0.61
U06047,loyal_customer,0.9
U06048,new_cold_customer,0.7
U06049,new_cold_customer,0.64
U06050,new_cold_customer,0.7
U06051,new_cold_customer,0.61
U06052,new_cold_customer,0.67
U06053,loyal_customer,0.87
U06054,high_intent,0.97
U06055,new_cold_customer,0.67
U06056,new_cold_customer,0.67
U06057,loyal_customer,0.9
U06058,new_cold_customer,0.67
U06059,loyal_customer,0.84
U06060,low_engagement,0.74
U06061,high_intent,0.99
U06062,new_cold_customer,0.61
U06063,low_engagement,0.71
U06064,high_intent,0.99
U06065,low_engagement,0.77
U06066,new_cold_customer,0.67
U06067,new_cold_customer,0.64
U06068,new_cold_customer,0.64
U06069,loyal_customer,0.9
U06070,low_engagement,0.68
U06071,high_intent,0.99
U06072,low_engagement,0.74
U06073,loyal_customer,0.9
U06074,new_cold_customer,0.67
U06075,new_cold_customer,0.7
U06076,loyal_customer,0.9
U06077,low_engagement,0.74
U06078,loyal_customer,0.9
U06079,new_cold_customer,0.61
U06080,low_engagement,0.77
U06081,new_cold_customer,0.64
U06082,high_intent,0.97
U06083,new_cold_customer,0.7
U06084,new_cold_customer,0.64
U06085,new_cold_customer,0.7
U06086,high_intent,0.99
U06087,new_cold_customer,0.67
U06088,low_engagement,0.71
U06089,new_cold_customer,0.7
U06090,high_intent,0.99
U06091,loyal_customer,0.9
U06092,loyal_customer,0.87
U06093,new_cold_customer,0.61
U06094,loyal_customer,0.87
U06095,loyal_customer,0.81
U06096,high_intent,0.94
U06097,loyal_customer,0.84
U06098,high_intent,0.94
U06099,high_intent,0.97
U06100,low_engagement,0.68
U06101,new_cold_customer,0.64
U06102,low_engagement,0.71
U06103,low_engagement,0.77
U06104,new_cold_customer,0.7
U06105,low_engagement,0.71
U06106,low_engagement,0.68
U06107,new_cold_customer,0.61
U06108,loyal_customer,0.87
U06109,low_engagement,0.77
U06110,new_cold_customer,0.64
U06111,new_cold_customer,0.67
U06112,new_cold_customer,0.7
U06113,new_cold_customer,0.64
U06114,new_cold_customer,0.64
U06115,loyal_customer,0.9
U06116,loyal_customer,0.84
U06117,loyal_customer,0.9
U06118,low_engagement,0.74
U06119,loyal_customer,0.84
U06120,new_cold_customer,0.64
U06121,low_engagement,0.68
U06122,high_intent,0.94
U06123,high_intent,0.99
U06124,low_engagement,0.68
U06125,new_cold_customer,0.64
U06126,loyal_customer,0.81
U06127,low_engagement,0.68
U06128,loyal_customer,0.9
U06129,loyal_customer,0.9
U06130,price_sensitive,0.76
U06131,low_engagement,0.74
U06132,high_intent,0.99
U06133,low_engagement,0.77
U06134,low_engagement,0.74
U06135,new_cold_customer,0.67
U06136,loyal_customer,0.84
U06137,high_intent,0.94
U06138,new_cold_customer,0.61
U06139,loyal_customer,0.9
U06140,new_cold_customer,0.67
U06141,loyal_customer,0.9
U06142,low_engagement,0.71
U06143,new_cold_customer,0.7
U06144,loyal_customer,0.81
U06145,low_engagement,0.68
U06146,low_engagement,0.68
U06147,loyal_customer,0.84
U06148,new_cold_customer,0.7
U06149,high_intent,0.99
U06150,new_cold_customer,0.7
U06151,low_engagement,0.68
U06152,loyal_customer,0.9
U06153,loyal_customer,0.9
U06154,low_engagement,0.68
U06155,price_sensitive,0.73
U06156,new_cold_customer,0.7
U06157,loyal_customer,0.87
U06158,low_engagement,0.77
U06159,new_cold_customer,0.67
U06160,low_engagement,0.71
U06161,new_cold_customer,0.67
U06162,new_cold_customer,0.64
U06163,high_intent,0.99
U06164,loyal_customer,0.84
U06165,new_cold_customer,0.64
U06166,low_engagement,0.74
U06167,price_sensitive,0.73
U06168,loyal_customer,0.81
U06169,low_engagement,0.68
U06170,new_cold_customer,0.67
U06171,low_engagement,0.68
U06172,low_engagement,0.74
U06173,new_cold_customer,0.7
U06174,low_engagement,0.77
U06175,loyal_customer,0.9
U06176,low_engagement,0.68
U06177,new_cold_customer,0.7
U06178,price_sensitive,0.73
U06179,loyal_customer,0.81
U06180,new_cold_customer,0.61
U06181,new_cold_customer,0.7
U06182,low_engagement,0.68
U06183,loyal_customer,0.9
U06184,low_engagement,0.74
U06185,low_engagement,0.71
U06186,new_cold_customer,0.64
U06187,low_engagement,0.74
U06188,new_cold_customer,0.67
U06189,new_cold_customer,0.67
U06190,new_cold_customer,0.7
U06191,loyal_customer,0.9
U06192,new_cold_customer,0.67
U06193,new_cold_customer,0.7
U06194,loyal_customer,0.81
U06195,low_engagement,0.68
U06196,low_engagement,0.77
U06197,loyal_customer,0.81
U06198,low_engagement,0.68
U06199,high_intent,0.99
U06200,new_cold_customer,0.67
U06201,low_engagement,0.74
U06202,loyal_customer,0.81
U06203,new_cold_customer,0.64
U06204,low_engagement,0.71
U06205,high_intent,0.99
U06206,low_engagement,0.71
U06207,low_engagement,0.77
U06208,loyal_customer,0.9
U06209,loyal_customer,0.9
U06210,price_sensitive,0.76
U06211,loyal_customer,0.81
U06212,new_cold_customer,0.64
U06213,loyal_customer,0.84
U06214,low_engagement,0.71
U06215,low_engagement,0.68
U06216,high_intent,0.94
U06217,loyal_customer,0.84
U06218,new_cold_customer,0.7
U06219,new_cold_customer,0.64
U06220,new_cold_customer,0.64
U06221,low_engagement,0.74
U06222,new_cold_customer,0.67
U06223,new_cold_customer,0.7
U06224,high_intent,0.99
U06225,high_intent,0.99
U06226,loyal_customer,0.9
U06227,loyal_customer,0.87
U06228,high_intent,0.97
U06229,high_intent,0.97
U06230,new_cold_customer,0.7
U06231,high_intent,0.99
U06232,new_cold_customer,0.7
U06233,new_cold_customer,0.7
U06234,loyal_customer,0.9
U06235,high_intent,0.99
U06236,new_cold_customer,0.61
U06237,low_engagement,0.74
U06238,low_engagement,0.74
U06239,low_engagement,0.68
U06240,low_engagement,0.71
U06241,high_intent,0.99
U06242,low_engagement,0.71
U06243,loyal_customer,0.9
U06244,low_engagement,0.71
U06245,low_engagement,0.74
U06246,new_cold_customer,0.64
U06247,loyal_customer,0.84
U06248,low_engagement,0.74
U06249,high_intent,0.94
U06250,loyal_customer,0.87
U06251,new_cold_customer,0.67
U06252,new_cold_customer,0.67
U06253,loyal_customer,0.87
U06254,new_cold_customer,0.7
U06255,high_intent,0.99
U06256,loyal_customer,0.87
U06257,new_cold_customer,0.7
U06258,new_cold_customer,0.64
U06259,low_engagement,0.77
U06260,new_cold_customer,0.61
U06261,loyal_customer,0.9
U06262,new_cold_customer,0.67
U06263,high_intent,0.94
U06264,new_cold_customer,0.61
U06265,loyal_customer,0.84
U06266,loyal_customer,0.87
U06267,high_intent,0.99
U06268,new_cold_customer,0.7
U06269,low_engagement,0.74
U06270,loyal_customer,0.9
U06271,new_cold_customer,0.61
U06272,loyal_customer,0.87
U06273,loyal_customer,0.84
U06274,price_sensitive,0.79
U06275,loyal_customer,0.84
U06276,new_cold_customer,0.61
U06277,new_cold_customer,0.64
U06278,price_sensitive,0.73
U06279,new_cold_customer,0.61
U06280,high_intent,0.99
U06281,high_intent,0.94
U06282,high_intent,0.94
U06283,new_cold_customer,0.64
U06284,price_sensitive,0.73
U06285,low_engagement,0.77
U06286,new_cold_customer,0.64
U06287,loyal_customer,0.9
U06288,high_intent,0.97
U06289,new_cold_customer,0.61
U06290,new_cold_customer,0.7
U06291,new_cold_customer,0.67
U06292,low_engagement,0.74
U06293,new_cold_customer,0.7
U06294,low_engagement,0.68
U06295,new_cold_customer,0.67
U06296,new_cold_customer,0.64
U06297,low_engagement,0.71
U06298,low_engagement,0.74
U06299,loyal_customer,0.81
U06300,new_cold_customer,0.61
U06301,loyal_customer,0.81
U06302,loyal_customer,0.87
U06303,low_engagement,0.74
U06304,loyal_customer,0.9
U06305,loyal_customer,0.9
U06306,low_engagement,0.71
U06307,low_engagement,0.68
U06308,low_engagement,0.74
U06309,new_cold_customer,0.61
U06310,new_cold_customer,0.61
U06311,low_engagement,0.74
U06312,loyal_customer,0.9
U06313,price_sensitive,0.79
U06314,new_cold_customer,0.67
U06315,new_cold_customer,0.67
U06316,new_cold_customer,0.67
U06317,new_cold_customer,0.64
U06318,loyal_customer,0.84
U06319,new_cold_customer,0.64
U06320,price_sensitive,0.79
U06321,high_intent,0.99
U06322,new_cold_customer,0.64
U06323,low_engagement,0.77
U06324,new_cold_customer,0.61
U06325,new_cold_customer,0.61
U06326,loyal_customer,0.9
U06327,new_cold_customer,0.7
U06328,low_engagement,0.74
U06329,new_cold_customer,0.61
U06330,new_cold_customer,0.67
U06331,low_engagement,0.71
U06332,new_cold_customer,0.67
U06333,loyal_customer,0.87
U06334,new_cold_customer,0.61
U06335,loyal_customer,0.84
U06336,new_cold_customer,0.67
U06337,new_cold_customer,0.7
U06338,high_intent,0.94
U06339,new_cold_customer,0.67
U06340,new_cold_customer,0.61
U06341,loyal_customer,0.84
U06342,loyal_customer,0.9
U06343,high_intent,0.97
U06344,low_engagement,0.71
U06345,loyal_customer,0.9
U06346,low_engagement,0.71
U06347,loyal_customer,0.81
U06348,low_engagement,0.74
U06349,low_engagement,0.74
U06350,new_cold_customer,0.64
U06351,new_cold_customer,0.7
U06352,price_sensitive,0.73
U06353,loyal_customer,0.84
U06354,new_cold_customer,0.64
U06355,new_cold_customer,0.67
U06356,new_cold_customer,0.64
U06357,high_intent,0.97
U06358,low_engagement,0.77
U06359,low_engagement,0.71
U06360,high_intent,0.97
U06361,new_cold_customer,0.61
U06362,low_engagement,0.68
U06363,new_cold_customer,0.64
U06364,new_cold_customer,0.67
U06365,loyal_customer,0.9
U06366,price_sensitive,0.73
U06367,loyal_customer,0.81
U06368,low_engagement,0.77
U06369,new_cold_customer,0.61
U06370,high_intent,0.99
U06371,new_cold_customer,0.7
U06372,price_sensitive,0.73
U06373,high_intent,0.94
U06374,loyal_customer,0.81
U06375,loyal_customer,0.84
U06376,loyal_customer,0.9
U06377,low_engagement,0.74
U06378,price_sensitive,0.79
U06379,new_cold_customer,0.7
U06380,high_intent,0.97
U06381,low_engagement,0.77
U06382,low_engagement,0.74
U06383,new_cold_customer,0.67
U06384,loyal_customer,0.84
U06385,new_cold_customer,0.64
U06386,price_sensitive,0.76
U06387,new_cold_customer,0.61
U06388,low_engagement,0.71
U06389,price_sensitive,0.73
U06390,new_cold_customer,0.67
U06391,new_cold_customer,0.67
U06392,price_sensitive,0.79
U06393,low_engagement,0.77
U06394,price_sensitive,0.76
U06395,loyal_customer,0.81
U06396,new_cold_customer,0.7
U06397,high_intent,0.99
U06398,loyal_customer,0.84
U06399,price_sensitive,0.79
U06400,new_cold_customer,0.7
U06401,loyal_customer,0.9
U06402,new_cold_customer,0.67
U06403,new_cold_customer,0.67
U06404,new_cold_customer,0.64
U06405,price_sensitive,0.73
U06406,low_engagement,0.71
U06407,low_engagement,0.68
