Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Segment_Label
CUST04520,13,58,7005,337,123,37.41580214529108,51,3299,1,63,1.4094482744251446,4,Platinum
CUST04521,147,8,83,15,0,3.30482188217183,12,252,1,2,49.0379548514203,18,Iron
CUST04522,21,38,1679,199,65,15.124471591074684,31,710,1,34,17.00426683644055,9,Silver
CUST04523,162,1,76,25,7,7.222526297445808,1,172,1,2,48.90717500361602,24,Iron
CUST04524,30,35,1008,151,50,17.635438540797427,24,1018,1,16,16.94891068809956,4,Silver
CUST04525,56,19,473,85,30,5.440967785667329,28,202,0,18,16.58129139023605,1,Copper
CUST04526,48,19,1383,156,38,13.534846417801653,30,646,0,28,18.44260466681792,10,Silver
CUST04527,51,5,338,109,25,14.296851627147891,16,636,0,17,22.752215328487885,2,Copper
CUST04528,84,1,32,40,5,5.515553272428887,14,53,0,0,21.598862004682204,10,Iron
CUST04529,20,26,1377,170,43,14.262246016936688,25,1498,0,30,18.580053312360555,11,Silver
CUST04530,11,56,4975,289,60,26.7312291229551,69,1604,1,65,11.378012624609642,3,Gold
CUST04531,13,69,2234,184,78,21.747822531371902,60,2882,0,65,12.253595434171068,1,Gold
CUST04532,25,66,2206,250,82,25.314872086544508,35,1736,0,57,11.016587225635783,2,Gold
CUST04533,20,51,2365,183,116,24.149618887740665,46,1846,1,51,14.555716069680898,4,Gold
CUST04534,23,24,1413,170,45,16.50020802351302,31,1018,0,39,17.05450525595277,10,Silver
CUST04535,47,35,1157,164,52,11.545776056721564,32,689,0,10,15.893789617132054,3,Silver
CUST04536,34,30,648,150,51,10.222064554051576,22,880,0,37,17.605746106871642,13,Silver
CUST04537,28,28,835,129,30,18.846444145168945,42,831,0,12,18.844977898367873,10,Silver
CUST04538,49,6,275,107,17,10.038110245837942,13,597,0,5,24.48603584435125,11,Copper
CUST04539,3,61,5170,253,172,24.288439500196628,77,3374,0,62,0.8802013090543992,1,Platinum
CUST04540,2,78,5742,271,185,28.182160674347152,80,4723,1,94,2.484907858654315,0,Platinum
CUST04541,12,62,4368,297,61,23.2843426312374,38,2933,1,47,10.32057560244213,8,Gold
CUST04542,24,20,715,195,45,13.894332910686614,45,1122,1,31,10.438253725411606,0,Silver
CUST04543,22,32,4256,227,89,27.105113219068024,67,2288,0,33,11.99894879927691,0,Gold
CUST04544,17,67,4242,170,73,17.922380344458592,31,1303,1,54,5.257422563861414,9,Gold
CUST04545,56,34,1887,134,48,11.42792762011897,29,867,1,38,19.630894478506548,11,Silver
CUST04546,39,19,451,116,33,14.048804519888082,21,357,0,5,29.21379279643243,6,Copper
CUST04547,6,88,8864,301,175,35.13232299222813,69,2201,0,51,8.773240459247479,0,Platinum
CUST04548,47,12,259,82,11,9.07794902265444,23,758,0,8,24.7401231519202,10,Copper
CUST04549,71,6,308,52,39,8.576910360499074,14,325,0,8,23.566707500968516,5,Copper
CUST04550,89,8,190,64,16,11.711583109647473,23,473,1,11,18.260757600384757,5,Copper
CUST04551,65,3,41,45,9,1.1152567148612447,7,95,0,0,30.730349997059225,3,Iron
CUST04552,5,62,6577,212,153,33.994898296893474,84,4386,1,71,6.712046977773374,4,Platinum
CUST04553,18,36,3757,204,70,29.411200062055144,44,1396,1,49,9.943001849218318,6,Gold
CUST04554,112,4,19,28,11,8.294107890871324,13,249,0,3,33.81890223730008,8,Iron
CUST04555,53,17,1317,152,51,11.164544436781036,31,891,0,32,19.629915167166004,0,Silver
CUST04556,45,28,1812,125,51,18.57879744206254,33,709,0,35,16.580888002909873,14,Silver
CUST04557,46,13,175,88,10,7.380700756863751,23,265,1,19,26.231812921368892,8,Copper
CUST04558,37,11,173,88,24,9.719209322614724,22,559,1,9,24.857835899852063,15,Copper
CUST04559,139,7,18,28,15,6.574346206702917,11,146,0,4,27.10563397251676,24,Iron
CUST04560,115,4,76,30,9,8.377403986113936,1,75,0,4,34.50669514728628,14,Iron
CUST04561,73,6,170,85,23,14.780919338498245,12,697,0,17,26.502817904641468,3,Copper
CUST04562,12,48,4092,261,78,21.82663228479605,56,1349,0,32,8.099659425012911,9,Gold
CUST04563,176,7,33,27,11,1.3533450499470352,9,145,0,3,29.31312204659489,14,Iron
CUST04564,2,76,5664,339,116,39.60947842949871,89,3540,0,57,3.5511183124891987,1,Platinum
CUST04565,14,39,2703,248,94,22.70009493685577,56,2623,1,46,13.38026418616534,0,Gold
CUST04566,156,0,81,47,6,6.057650540760656,1,176,0,1,27.45706511486226,24,Iron
CUST04567,10,32,4870,197,60,19.28460524495442,43,1086,0,43,14.250432019891829,1,Gold
CUST04568,29,61,2217,164,93,23.347340739341945,38,1039,1,51,5.477722652834434,6,Gold
CUST04569,28,56,2398,194,92,28.5139516580548,69,2198,1,43,13.534723979411366,2,Gold
CUST04570,135,5,15,16,17,2.998228355322774,7,75,0,1,27.36983169736191,5,Iron
CUST04571,47,26,742,181,31,16.776866590170897,34,607,1,22,14.023290268138723,1,Silver
CUST04572,44,6,176,87,17,11.22042793466574,12,320,1,6,15.524177514831607,11,Copper
CUST04573,12,41,4416,193,100,18.221197281316776,54,2359,1,44,8.345834216261855,6,Gold
CUST04574,32,17,475,94,28,11.630248237352772,29,406,1,11,26.049019814784316,19,Copper
CUST04575,71,19,195,61,25,6.125227884181626,21,764,0,12,18.738687544043373,12,Copper
CUST04576,20,34,1601,199,35,17.788249635029104,35,884,0,37,12.781336900668848,13,Silver
CUST04577,58,27,1628,191,31,18.61279810068169,23,803,1,12,14.49067282913434,13,Silver
CUST04578,28,37,3871,187,85,27.35131955213744,37,2212,1,39,12.777103568869368,3,Gold
CUST04579,71,8,26,28,14,1.7521798523960075,5,238,0,3,20.372214182824838,19,Iron
CUST04580,50,17,206,64,31,8.101368754228405,23,702,1,15,28.427480631468356,10,Copper
CUST04581,111,6,76,28,3,2.489731455683453,14,146,0,4,23.99322574749194,4,Iron
CUST04582,33,21,735,193,60,15.598518568631189,30,1122,0,39,16.280654033308085,1,Silver
CUST04583,51,17,145,87,10,10.734073932599811,22,771,0,8,21.244121958383186,0,Copper
CUST04584,43,9,185,54,32,10.069295606290469,14,295,0,13,29.242383992713734,17,Copper
CUST04585,71,11,265,73,18,9.873058538262095,27,339,1,19,15.20814918025781,18,Copper
CUST04586,176,9,0,16,10,4.898051002849198,4,277,0,1,37.5003996479731,15,Iron
CUST04587,31,34,1425,156,62,13.243351379981384,23,1486,0,35,18.879437609509925,2,Silver
CUST04588,23,44,4117,155,71,24.341927296346086,33,1374,1,66,10.946026429930795,2,Gold
CUST04589,80,11,160,77,30,14.29403825510907,24,764,0,16,15.02494448275451,13,Copper
CUST04590,78,15,254,88,31,9.929068284906286,12,701,0,9,27.707870788063776,17,Copper
CUST04591,39,33,1466,135,37,15.424415086406432,43,1175,1,32,10.625548097886226,8,Silver
CUST04592,17,63,3894,273,109,17.964450072232168,63,1162,1,67,11.307885345497091,4,Gold
CUST04593,40,36,1259,164,38,19.98116314600281,25,599,1,39,13.697054395596307,5,Silver
CUST04594,33,19,715,199,53,18.02030987523232,24,1057,0,25,17.363872808738147,10,Silver
CUST04595,53,10,1308,128,61,14.35877789399619,46,1249,1,35,12.483941792023167,5,Silver
CUST04596,38,12,105,85,39,5.656195783865771,13,319,0,15,18.653479480385478,0,Copper
CUST04597,82,8,253,90,20,10.544962055923362,15,559,0,12,19.638225794719098,0,Copper
CUST04598,14,52,2308,296,61,24.454302080020906,31,1200,1,68,6.272533213180628,2,Gold
CUST04599,42,10,687,158,63,19.399208730227215,40,1345,0,20,19.654402217738237,3,Silver
CUST04600,12,62,2749,230,94,28.11785978461701,63,1331,1,61,11.906586950276967,6,Gold
CUST04601,25,61,3277,248,117,21.798802025652158,69,1005,0,32,7.850776678698656,8,Gold
CUST04602,53,15,208,75,38,10.961003372173256,16,310,0,8,22.11147996553321,8,Copper
CUST04603,118,2,53,15,18,2.094148859027889,2,256,0,1,38.110075625994625,3,Iron
CUST04604,41,13,976,199,62,19.058644149553647,35,738,0,14,18.15906954819405,5,Silver
CUST04605,34,9,453,64,25,5.658045559974929,25,456,0,12,22.96651923066245,5,Copper
CUST04606,67,4,58,24,19,4.543967173736162,10,225,0,1,36.187215779549845,0,Iron
CUST04607,31,16,212,110,13,7.373617959390673,19,302,1,13,15.045768986416148,6,Copper
CUST04608,23,51,2906,297,64,16.664242111603514,32,1625,1,56,7.520219747241677,2,Gold
CUST04609,123,5,41,38,15,6.861554599536863,4,143,0,2,43.3324974932748,12,Iron
CUST04610,40,23,692,176,63,15.815100497676395,35,957,1,11,16.093020760521302,0,Silver
CUST04611,31,37,1262,121,51,18.910714796566758,35,1205,1,10,17.16426988590426,9,Silver
CUST04612,3,60,6269,355,104,35.50799143025225,94,2348,1,78,0.3032719136773432,2,Platinum
CUST04613,27,25,568,115,42,14.478637037305923,45,875,0,15,15.601814262703144,13,Silver
CUST04614,26,60,2510,214,87,19.975741861214722,60,1855,0,40,14.057961339997101,8,Gold
CUST04615,21,45,3888,155,104,23.299997683557326,66,1994,1,38,6.058348144232265,2,Gold
CUST04616,44,27,1007,170,60,18.387455050635083,35,710,1,38,14.015100384781526,5,Silver
CUST04617,54,13,260,68,24,11.097690304235368,15,423,1,10,19.037293416291025,1,Copper
CUST04618,133,0,43,19,11,7.75421870051669,3,135,0,4,40.24317792102435,8,Iron
CUST04619,39,24,765,125,30,17.56639568423846,36,644,1,21,11.345237585635584,0,Silver
CUST04620,117,5,95,20,4,4.336023314867608,2,291,0,3,41.133783412755534,0,Iron
CUST04621,87,9,83,32,5,2.590978936935284,1,235,0,1,33.77015036915446,12,Iron
CUST04622,48,7,215,66,20,10.578281021382127,21,251,0,16,16.17201875680521,1,Copper
CUST04623,25,68,4817,263,87,15.950698273247458,49,2425,0,57,6.050837441923478,0,Gold
CUST04624,50,9,400,86,27,13.117445221828453,14,695,1,10,25.91209068690999,2,Copper
CUST04625,110,9,59,11,16,7.4695769610831375,8,129,0,2,35.7834385863976,3,Iron
CUST04626,46,7,231,96,16,9.353674812887576,18,750,1,19,23.518567946844826,15,Copper
CUST04627,25,37,1427,180,54,16.50818716610253,33,962,0,27,14.607752104118521,13,Silver
CUST04628,39,32,632,161,68,11.401854188510587,49,1478,0,11,18.311769885295323,0,Silver
CUST04629,82,7,363,86,30,13.057399515941825,26,416,1,13,28.656156346171652,13,Copper
CUST04630,55,24,1845,184,33,18.99709856602341,48,1290,0,37,11.809792226418152,11,Silver
CUST04631,29,64,3976,294,61,27.63840081559384,42,2412,0,57,11.453340266811132,7,Gold
CUST04632,48,34,1285,143,45,18.876968505709687,34,576,1,37,13.657837419379026,1,Silver
CUST04633,53,5,128,50,37,13.29446676855593,23,251,1,7,18.128389948284934,18,Copper
CUST04634,61,5,54,24,10,5.941564496493938,4,134,0,2,21.67911132909139,20,Iron
CUST04635,20,35,2232,186,89,27.594142252388107,49,2856,1,55,8.558073075697,2,Gold
CUST04636,102,3,40,22,8,9.457737651248442,12,162,1,3,28.219670745683857,11,Iron
CUST04637,49,20,784,155,41,13.292996178085819,40,573,0,36,10.93540499836722,3,Silver
CUST04638,42,14,318,51,37,6.584063706481044,15,262,1,11,18.106655451190306,7,Copper
CUST04639,47,18,471,92,16,10.323131410539451,20,666,1,11,22.954913482385592,9,Copper
CUST04640,80,9,259,54,32,9.46274485758564,28,595,1,10,17.106022350779433,19,Copper
CUST04641,106,1,85,35,10,5.726931696311588,11,268,0,4,39.00309332061855,6,Iron
CUST04642,34,11,1956,155,37,16.02546639680238,39,779,0,32,16.91772619692824,4,Silver
CUST04643,137,3,76,18,19,3.6207278133878504,8,129,0,3,23.327733653698473,8,Iron
CUST04644,28,32,3300,284,73,27.46258699433075,43,2974,0,34,12.381200091203063,9,Gold
CUST04645,38,17,275,86,13,6.437260857755272,27,695,0,11,28.082581698700235,16,Copper
CUST04646,37,15,209,55,17,12.855379163462198,22,564,0,6,27.822114677521597,17,Copper
CUST04647,65,11,351,65,28,5.664927869386592,23,244,1,19,16.72754841511609,1,Copper
CUST04648,12,50,4903,250,75,17.817361173658295,58,2297,0,40,11.86065293240799,1,Gold
CUST04649,75,8,64,36,12,2.171836245476382,3,76,0,3,20.267522931996115,8,Iron
CUST04650,24,55,4522,217,110,27.684452742669723,67,2338,1,44,14.133962620658764,7,Gold
CUST04651,9,77,5001,278,160,27.463936974138207,97,4759,1,53,2.430281642392779,3,Platinum
CUST04652,80,14,128,78,28,8.769615555969487,22,700,0,18,23.7200439944435,15,Copper
CUST04653,55,10,1357,102,32,15.860743693375408,37,1170,0,38,18.04513702811368,3,Silver
CUST04654,60,12,444,98,23,6.7706988579200225,20,264,0,8,27.587980730338096,9,Copper
CUST04655,28,11,1927,194,32,14.7348371527668,20,805,0,39,10.553221984216028,0,Silver
CUST04656,19,38,4325,287,113,17.407954905468277,68,1322,0,69,10.604313103811897,1,Gold
CUST04657,31,17,438,82,37,6.223969535414286,24,617,0,10,19.293809258658847,5,Copper
CUST04658,30,23,1124,115,35,12.197657701454995,32,749,1,26,15.347554131782301,1,Silver
CUST04659,29,53,2876,178,80,19.13763206897275,54,1893,0,52,14.601733333993764,8,Gold
CUST04660,64,15,164,88,33,9.669660014328379,24,473,1,8,28.240754842719426,8,Copper
CUST04661,50,31,729,165,49,16.556444149917247,42,1151,0,39,18.17753587608781,11,Silver
CUST04662,58,5,442,62,27,8.109240279858685,13,473,0,6,16.97794760429699,16,Copper
CUST04663,52,12,788,195,49,13.22105145835395,48,680,0,23,19.199202183460407,1,Silver
CUST04664,63,16,364,71,38,14.498537071241968,18,536,0,11,26.18432449695281,7,Copper
CUST04665,32,5,455,109,26,11.04722764035281,21,701,1,9,15.978507918059314,12,Copper
CUST04666,42,16,323,112,33,12.62389832303666,29,667,0,19,26.112524158247574,10,Copper
CUST04667,19,45,4085,230,104,19.796124472776366,34,2363,1,64,9.534998620947922,5,Gold
CUST04668,55,10,464,92,23,8.68623026383593,27,541,0,13,20.011911557662117,14,Copper
CUST04669,59,10,216,74,14,11.9022923784933,12,502,1,12,27.56142181377996,16,Copper
CUST04670,74,6,311,54,22,6.0563974037388,13,628,0,15,16.51068933265608,15,Copper
CUST04671,53,36,1875,196,37,14.491796530107097,36,622,1,25,18.209313717991748,3,Silver
CUST04672,133,6,87,16,15,8.42240227139799,13,78,0,3,22.090117004396728,23,Iron
CUST04673,45,8,289,71,32,7.00860073080158,26,394,1,5,28.746488008359712,12,Copper
CUST04674,22,55,2743,200,82,26.638619217787603,41,2750,1,63,9.253508053763715,9,Gold
CUST04675,35,16,1294,150,49,14.160612931907075,22,516,0,13,18.763890254240902,5,Silver
CUST04676,154,0,13,16,7,8.842285401014635,8,232,0,0,47.18526263100084,0,Iron
CUST04677,2,91,8053,336,175,38.74367989045467,90,4417,0,66,9.429741547761639,4,Platinum
CUST04678,162,5,61,11,7,6.916525687470184,2,144,0,0,48.91189335792386,13,Iron
CUST04679,69,18,491,92,18,10.551123712525353,26,539,0,5,29.682794485060718,8,Copper
CUST04680,47,10,135,95,37,13.10374843316693,19,356,0,13,21.525647281297807,7,Copper
CUST04681,14,45,2789,196,76,20.96483550152561,54,2547,1,34,12.012715915178322,8,Gold
CUST04682,12,32,3139,213,81,23.599367604040506,34,1489,1,57,12.871429521846581,1,Gold
CUST04683,173,3,24,14,16,1.6354484736933452,7,169,0,1,30.134076058856536,11,Iron
CUST04684,15,57,2885,265,118,28.050228449758364,64,1441,0,60,14.078420872025323,2,Gold
CUST04685,46,8,359,108,21,12.063006695188324,16,680,0,11,20.267586880934687,14,Copper
CUST04686,56,33,1084,196,67,10.602384997779804,34,629,1,14,18.815719859434584,4,Silver
CUST04687,19,50,3980,190,82,28.711663190638877,69,1135,1,62,13.531286753562762,8,Gold
CUST04688,14,57,8929,313,154,26.262777701815605,92,2637,0,91,5.457881024283439,1,Platinum
CUST04689,45,27,718,149,46,19.781097863499582,30,634,1,36,18.48597415872661,14,Silver
CUST04690,153,5,59,27,19,6.628508323635109,1,98,0,2,20.790660129197036,18,Iron
CUST04691,26,18,1951,163,55,19.81086494991664,22,1449,1,12,16.411641299828666,7,Silver
CUST04692,56,30,1883,166,50,18.585133077748353,43,545,0,29,17.108736605855395,10,Silver
CUST04693,49,13,1653,122,33,18.11457015656747,23,983,1,12,11.259576350891793,8,Silver
CUST04694,42,10,1524,102,38,12.098513783936165,32,1312,0,30,16.31200201796739,9,Silver
CUST04695,44,30,1979,129,34,15.648693758927692,38,1331,1,16,18.0824560772924,6,Silver
CUST04696,121,6,19,49,1,9.618521537113978,5,256,0,2,22.047729007994445,18,Iron
CUST04697,26,30,671,157,65,11.244407315135692,39,631,1,18,10.032288851522512,4,Silver
CUST04698,40,22,693,114,45,11.247447413470814,39,692,0,12,15.409919381536803,8,Silver
CUST04699,29,49,3795,224,74,16.37836864905763,56,2019,0,44,11.716104513479015,5,Gold
CUST04700,108,4,23,26,10,2.7719469999146096,7,144,0,3,39.67811655129321,0,Iron
CUST04701,28,59,4419,290,75,20.79419953280185,38,1049,0,36,13.273224633231429,9,Gold
CUST04702,2,58,9119,380,185,25.3442253443059,93,4429,1,81,0.8576226316755398,1,Platinum
CUST04703,36,7,370,69,25,11.971175184723855,13,305,0,7,23.836240654718953,6,Copper
CUST04704,41,32,1076,187,49,12.488616726725883,20,663,1,10,16.099511810860655,1,Silver
CUST04705,28,19,1490,170,44,11.962499847846672,33,1242,1,17,17.066368130520623,6,Silver
CUST04706,53,24,550,149,48,12.687367801147973,23,1441,1,32,10.478469987417075,5,Silver
CUST04707,65,9,475,68,14,5.775464039091665,10,796,0,13,24.11283513057597,2,Copper
CUST04708,27,34,2106,279,77,27.86195771314968,43,1117,0,59,13.921121406377665,2,Gold
CUST04709,75,14,209,107,31,12.92881993536481,18,320,0,17,18.64480911039406,13,Copper
CUST04710,60,19,133,111,19,10.06583405717689,16,509,1,12,21.037797434781524,6,Copper
CUST04711,37,18,671,155,55,19.389267016062284,26,655,0,32,10.752957110539004,10,Silver
CUST04712,29,23,1575,116,67,17.82832240104818,20,1362,0,29,18.727744596449202,9,Silver
CUST04713,26,36,4833,251,90,27.509723684492407,66,2966,0,58,10.732829497853347,8,Gold
CUST04714,45,6,100,58,34,9.958687267810753,23,529,0,7,16.600159445013848,19,Copper
CUST04715,41,29,1520,110,38,19.413923495041605,35,1152,0,34,13.452682007105984,14,Silver
CUST04716,37,20,885,119,45,18.91292383892097,49,970,0,28,15.903565871252287,2,Silver
CUST04717,22,22,883,150,69,17.238305808508834,27,644,0,38,14.070650310072793,8,Silver
CUST04718,144,1,22,20,14,8.434830500747076,11,239,0,0,22.28241225745532,11,Iron
CUST04719,25,25,938,165,61,19.660812726628855,30,610,0,15,17.824497539306407,8,Silver
CUST04720,132,8,49,35,12,4.196956740858075,7,118,0,0,20.396435869803778,20,Iron
CUST04721,28,32,1191,187,38,19.803761097354716,25,1399,0,33,17.358778672988095,11,Silver
CUST04722,3,94,9521,336,180,32.5094162357196,87,3783,1,85,4.371884246300515,3,Platinum
CUST04723,11,32,2322,219,88,15.14705364115591,60,1166,1,30,10.848467030993998,9,Gold
CUST04724,45,12,1315,195,65,15.63886033734629,20,840,0,23,19.730681012029024,11,Silver
CUST04725,25,58,3005,187,93,28.481836854184948,55,2266,1,36,13.411261467242237,4,Gold
CUST04726,3,96,6219,300,199,37.67531437249204,54,4385,0,99,6.853832893794164,3,Platinum
CUST04727,178,8,50,10,16,2.9301446474190724,10,258,0,4,26.188021582073368,10,Iron
CUST04728,72,15,207,83,12,11.20173435296753,29,317,0,19,15.653102739184286,14,Copper
CUST04729,61,15,432,66,21,11.999429149432732,13,369,0,11,29.302950330071567,11,Copper
CUST04730,20,58,4209,235,61,24.772967878840305,65,2759,1,64,12.817929143730971,9,Gold
CUST04731,19,68,3816,297,74,18.58764854468737,56,1650,1,51,8.972453847869543,1,Gold
CUST04732,8,85,9497,347,107,28.3786190898673,85,2380,1,96,0.18675614753740466,4,Platinum
CUST04733,53,19,117,81,12,8.78754963628473,14,744,0,16,17.52672635334457,13,Copper
CUST04734,138,4,94,43,2,8.107051453458404,10,201,1,1,46.81286532223923,11,Iron
CUST04735,28,35,1453,137,48,13.051424035836312,22,886,0,30,12.372721451316451,7,Silver
CUST04736,16,65,2098,279,64,15.823969806369568,47,1718,0,65,13.743575708590344,5,Gold
CUST04737,59,20,1001,121,33,14.130946300277426,46,906,0,18,18.87419557400919,3,Silver
CUST04738,36,31,965,190,36,15.82230055677077,25,1073,0,37,14.77536150120443,14,Silver
CUST04739,52,36,1099,123,60,11.080662640073431,28,693,0,34,19.878752305803076,5,Silver
CUST04740,52,19,220,118,26,8.258490573314981,22,687,1,17,18.86790410810581,6,Copper
CUST04741,49,17,477,68,23,12.44985263756968,18,727,0,18,21.03444148915391,14,Copper
CUST04742,27,39,2419,173,108,16.352103886739183,39,2646,1,39,10.463232969358785,5,Gold
CUST04743,13,84,7222,359,162,23.332014106844724,55,4984,1,58,2.0376775956856976,1,Platinum
CUST04744,62,3,42,19,7,6.69249551060538,8,299,0,2,24.361702846211365,0,Iron
CUST04745,23,48,3440,236,86,28.808543621183375,36,1227,0,45,7.221304274354418,4,Gold
CUST04746,11,76,6437,243,108,36.136450004885255,67,4442,1,51,2.259703304041497,3,Platinum
CUST04747,22,58,2857,190,118,20.548795537939945,58,2874,0,56,8.583787296697961,8,Gold
CUST04748,1,55,6727,255,106,21.836560191699018,74,3556,1,97,0.21851993370468725,1,Platinum
CUST04749,36,38,1210,124,63,15.016407394901954,29,836,0,36,18.449149384515557,4,Silver
CUST04750,77,11,190,54,33,14.305171357618816,27,275,0,5,23.554806381720034,8,Copper
CUST04751,43,20,1868,145,66,19.629938318266966,42,1308,1,34,11.796070262763614,8,Silver
CUST04752,27,23,1632,190,52,14.907257912874725,21,1311,0,11,13.57753292734488,5,Silver
CUST04753,45,13,144,59,36,7.5300520630988,11,695,1,6,28.884298735083185,19,Copper
CUST04754,42,14,1025,186,56,16.15771657528194,22,1131,0,13,12.701258078841821,8,Silver
CUST04755,141,9,30,45,12,5.997555865470234,14,289,0,2,49.56219216583495,6,Iron
CUST04756,71,1,1,23,19,2.0353442885358937,4,83,0,4,27.368566009795735,0,Iron
CUST04757,3,80,7611,243,185,23.53075098018671,77,4060,1,91,0.38446485788183105,3,Platinum
CUST04758,79,18,412,101,31,6.787371632121725,26,296,1,14,22.984731228789308,15,Copper
CUST04759,49,18,549,162,68,13.406433478855433,29,1198,0,11,16.673501127678254,10,Silver
CUST04760,137,0,31,34,9,8.891985650539507,13,194,0,1,29.7155693200303,5,Iron
CUST04761,21,22,531,152,34,10.949363927087333,30,970,0,13,10.933433972811512,8,Silver
CUST04762,79,9,13,44,12,9.760656628420026,3,256,0,1,28.832865855811484,9,Iron
CUST04763,56,10,431,98,25,5.1373059157429175,14,607,0,6,23.538731556731307,7,Copper
CUST04764,28,59,3114,297,111,26.99772963505726,43,2504,1,59,10.081090741088234,9,Gold
CUST04765,47,35,1554,189,65,16.975661798998583,34,727,1,21,14.483807813051476,7,Silver
CUST04766,127,8,97,14,4,7.054880796995787,4,164,0,2,37.83304164932655,22,Iron
CUST04767,104,6,59,49,19,6.344205994509687,2,99,0,4,42.384046618083275,21,Iron
CUST04768,6,99,7800,281,184,28.4793323630402,77,4587,1,73,2.033919677371866,2,Platinum
CUST04769,30,5,132,60,36,10.61818464745079,27,692,0,18,17.358763851778082,16,Copper
CUST04770,29,17,744,108,48,17.65559461814545,46,568,1,10,15.295305547259428,5,Silver
CUST04771,12,52,5359,356,121,21.581368009077188,84,4703,1,93,4.605852250674007,0,Platinum
CUST04772,39,32,1607,195,54,16.56515775193934,40,916,0,39,15.38559174805033,11,Silver
CUST04773,16,69,3488,223,74,16.495045832198585,50,1315,0,30,5.482044587678365,4,Gold
CUST04774,44,18,381,104,26,10.208752635870884,15,381,1,9,20.339668284118975,16,Copper
CUST04775,50,21,842,195,65,16.26784812476661,25,1433,0,20,11.848479642066438,12,Silver
CUST04776,82,17,143,77,25,14.734836332408763,20,783,0,17,19.761301777742553,10,Copper
CUST04777,5,57,7201,293,185,22.453897256791713,88,4545,1,76,2.510972793570594,3,Platinum
CUST04778,31,22,1215,137,32,12.333498494759656,49,1170,0,14,15.810809760294458,3,Silver
CUST04779,25,47,3603,207,92,16.95281661459162,56,1373,0,65,8.912985627074137,9,Gold
CUST04780,14,35,2178,163,118,21.995961646581513,54,1033,1,69,12.900445943037838,0,Gold
CUST04781,8,66,9812,346,134,21.506134147707815,94,2491,1,88,2.2982194738852457,0,Platinum
CUST04782,29,66,3326,275,60,17.835639778889966,67,2590,1,39,11.673016363637704,6,Gold
CUST04783,28,20,1815,155,67,11.331060175306746,32,1478,1,39,14.290832191221174,11,Silver
CUST04784,21,57,3372,193,110,23.24147393769306,53,1425,1,47,12.431316957093408,7,Gold
CUST04785,39,17,1254,132,33,12.72385102302638,23,547,0,18,14.668940841886602,2,Silver
CUST04786,43,26,1844,138,44,17.855571612653574,42,1488,1,14,12.652565284501831,6,Silver
CUST04787,137,8,53,15,18,6.469257450452933,14,193,0,3,20.076269065997007,2,Iron
CUST04788,97,5,84,25,17,4.210136954885787,10,94,0,1,25.25524019458906,8,Iron
CUST04789,30,12,1828,143,66,13.648158893681616,38,617,0,35,18.649912181532983,13,Silver
CUST04790,36,19,845,142,49,18.238349065474367,25,926,0,34,19.64562843053997,7,Silver
CUST04791,26,38,3747,157,100,26.03213999451789,35,2416,1,34,6.366728724577815,3,Gold
CUST04792,94,3,59,34,3,5.190180309906658,12,183,0,4,35.10487013000233,15,Iron
CUST04793,1,78,8012,320,105,30.475871853636576,94,3351,1,68,2.461968927732605,1,Platinum
CUST04794,16,38,3499,270,90,29.584373197318477,39,2972,1,51,11.686292164198743,6,Gold
CUST04795,16,57,3116,207,99,23.22231766506817,31,2450,1,41,13.465070407983616,2,Gold
CUST04796,29,24,1388,168,47,17.01280109457767,33,564,1,16,10.588512850017368,0,Silver
CUST04797,20,56,4734,285,111,19.872912168905486,63,2783,1,30,6.137746240649951,1,Gold
CUST04798,33,13,363,89,23,6.926570715742963,10,513,0,19,20.983874694177022,0,Copper
CUST04799,12,62,2946,166,72,16.97733894820806,41,2638,1,53,10.425904945290553,5,Gold
CUST04800,37,14,387,78,19,12.504092631822672,17,376,0,13,24.347370737329967,11,Copper
CUST04801,21,68,2759,272,117,24.885004836133472,65,2951,1,49,11.565902257310528,0,Gold
CUST04802,14,66,9061,384,161,26.56836596963454,80,3702,1,66,4.9707392552019725,0,Platinum
CUST04803,123,9,4,13,18,9.597017802684746,6,218,0,4,41.74375207093445,7,Iron
CUST04804,11,59,2585,227,119,24.722383587959154,51,2932,1,58,9.291082828891568,6,Gold
CUST04805,73,10,417,117,23,9.507295482460847,26,351,0,16,28.01839756345013,1,Copper
CUST04806,33,36,795,146,38,18.506332352103776,41,898,0,25,12.806375144685719,5,Silver
CUST04807,12,80,5558,360,183,21.667121108805972,89,2838,1,80,9.606278422408138,3,Platinum
CUST04808,141,9,11,39,3,1.08379985737837,9,190,0,0,23.621616062378536,16,Iron
CUST04809,29,47,3855,158,69,25.45672815515963,54,1368,0,65,13.506761200039374,0,Gold
CUST04810,81,7,64,20,10,7.973899863141101,6,274,0,0,28.418585934932068,24,Iron
CUST04811,23,48,4743,172,103,28.014076590786498,42,2092,0,66,6.448822620894043,2,Gold
CUST04812,115,5,97,11,19,2.8920147214327834,14,279,0,4,48.20971487535239,7,Iron
CUST04813,14,99,5093,354,199,29.124961280802175,55,4958,1,62,6.296313108124983,4,Platinum
CUST04814,57,15,641,102,64,12.076210982101134,41,1480,1,31,17.572323978671754,10,Silver
