CustomerID,Age,Income,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,Gender,CampaignChannel,CampaignType
12751,26,86302,617.4396931,0.113722199,0.1781296559,43,8.38983698,8.816424667,46,7,7,0,4090,1,0,0,2
12752,34,49949,6389.671868,0.04257011143,0.01526232532,36,2.377037755,1.160699938,11,8,9,8,13,0,1,2,3
12753,28,132000,6556.688773,0.07453582486,0.1608931833,2,5.916174504,12.74447202,42,8,5,4,2786,1,1,2,3
12754,49,23527,1836.942027,0.2044935303,0.1714703091,13,4.545690129,8.047431501,76,13,1,2,4259,1,0,4,3
12755,27,136994,9200.491255,0.06015067729,0.0889382668,38,2.808378011,0.9661664295,66,0,1,3,4693,1,0,3,2
12756,39,96557,8024.886111,0.2362354592,0.07742240304,6,9.727963283,14.7646365,17,4,1,5,2431,1,0,0,1
12757,34,103408,2380.161236,0.2776787696,0.04693680163,16,8.426111078,6.035412525,89,16,7,7,3087,1,1,2,2
12758,21,122433,4909.912336,0.2894589394,0.01929458562,5,3.40015198,14.80755282,9,5,7,1,3472,1,1,2,2
12759,65,97294,4638.069476,0.01270439673,0.1516227617,46,8.067541715,3.114816282,3,16,7,1,901,0,0,1,1
12760,69,38757,3550.352399,0.2878647078,0.02400814605,18,1.057759724,0.9345965633,11,4,0,2,548,0,1,3,1
12761,64,45412,8194.583657,0.2246563815,0.1894872293,14,3.498092067,10.8440657,52,1,8,5,3287,1,0,4,3
12762,42,137997,1181.718408,0.03437456736,0.06638125793,38,1.971982643,14.20866703,50,17,9,8,4759,1,1,0,0
12763,38,141522,4211.610974,0.1304197359,0.1609064203,4,4.816737032,1.625081383,15,5,3,8,2911,1,0,2,0
12764,54,34312,4337.508192,0.2130131876,0.0213397037,14,6.741215952,11.16513144,16,13,8,9,3583,1,1,0,3
12765,55,42119,4740.383486,0.2874387929,0.1118929501,44,2.541798173,1.50348092,94,0,6,8,66,1,1,4,2
12766,66,31804,8627.364912,0.05760100415,0.07632891205,25,3.151663845,12.01166189,25,10,2,8,2085,1,1,3,0
12767,18,73986,2259.852015,0.04704265176,0.01570020998,38,4.534335883,8.928344847,1,9,9,5,4921,1,1,1,2
12768,42,66545,1118.939418,0.1469806454,0.1346018773,44,6.67698322,11.83643853,28,14,9,9,3287,1,1,3,1
12769,68,96519,6216.303782,0.2907486792,0.189200917,12,3.796537161,5.886508172,93,8,2,2,4954,1,0,1,1
12770,53,49999,1820.961302,0.2916999724,0.01204302577,30,6.413525663,13.62807315,46,6,1,4,4883,1,1,0,3
12771,34,116093,841.82765,0.07609527491,0.06138301597,12,4.143251203,4.888594977,10,11,6,5,3410,1,1,3,2
12772,58,59758,4323.827284,0.1026106729,0.1436850911,22,3.320750242,4.606451209,33,7,7,8,2019,1,1,3,3
12773,41,114324,2274.499665,0.2733292758,0.1755382076,39,8.695448875,14.42919735,70,9,0,8,4221,1,1,3,0
12774,19,117486,3676.044527,0.2231040323,0.04624804297,31,4.446774943,2.280835174,28,1,6,2,0,0,1,4,0
12775,57,89519,2671.139693,0.2919717643,0.02343618906,36,9.265368292,9.09207654,96,13,1,6,2452,1,1,0,0
12776,32,23768,1017.100981,0.2690130253,0.01164186606,3,3.750171831,8.823093682,48,8,6,8,1585,1,0,1,2
12777,49,21504,5647.437309,0.07237785459,0.05088922011,16,5.885849463,3.932700644,90,0,5,2,521,1,1,3,3
12778,56,141481,367.4823386,0.2303207892,0.02355028549,19,1.482365424,5.097656186,15,15,8,9,3357,1,1,0,3
12779,23,87986,9667.115945,0.02408391715,0.07828259693,45,7.122457804,4.655530229,80,4,6,4,4380,1,1,4,0
12780,18,96772,3479.172165,0.2471715058,0.09362389724,10,8.159254372,12.76797901,74,7,8,0,3074,1,1,4,3
12781,64,136721,6982.059354,0.1844514611,0.1011855231,41,9.742722949,6.148519897,13,19,4,8,1259,1,1,0,1
12782,40,28002,8122.592438,0.2872692792,0.03704256895,32,8.529502639,5.701168601,12,0,5,9,139,1,0,1,1
12783,56,95427,2863.137476,0.2884094121,0.09815772928,38,3.812678159,9.73245154,34,16,5,0,3676,1,1,0,1
12784,34,58787,7512.51322,0.02473638162,0.01171981193,5,6.009424456,7.684847433,89,6,2,3,964,0,1,0,1
12785,51,33898,8340.966469,0.05655123081,0.05549000674,38,6.326864914,6.676613314,51,10,2,3,211,1,1,2,3
12786,58,30472,2489.040615,0.1504200437,0.08012634937,46,1.511072112,10.78659703,24,6,0,7,2091,1,0,4,1
12787,46,100800,9925.697301,0.2650531222,0.03248679943,37,1.653912478,6.482979741,58,6,3,4,1538,1,0,1,1
12788,26,103227,304.8179601,0.2461890913,0.1646608735,17,3.932259669,3.721293774,75,3,2,2,4497,1,0,2,1
12789,30,129023,2248.304754,0.2896673076,0.04823035454,1,7.699816137,11.2567732,67,19,6,0,3897,1,1,0,1
12790,23,52632,7822.205487,0.189244394,0.1534290452,40,3.569802955,1.483304455,41,0,5,0,1607,1,1,4,1
12791,23,146718,2021.897148,0.08440342067,0.1000396775,37,8.867127081,14.99531141,47,14,8,3,2982,1,0,2,2
12792,37,53743,7012.772647,0.01728092546,0.1011511877,16,6.804915337,9.151149677,90,1,9,6,3640,1,1,2,2
12793,69,128552,8569.751009,0.07464868231,0.1325869239,23,5.213242399,3.636383368,44,8,2,7,4860,1,1,1,1
12794,20,98538,9596.221299,0.2058292274,0.01841276521,29,5.865028306,3.37362861,71,13,5,0,3856,1,1,0,1
12795,34,132517,4795.050402,0.2786196988,0.0249642746,42,3.982861119,4.468879358,71,15,8,7,3343,1,0,1,3
12796,66,63386,9713.980318,0.1030620635,0.07210026306,23,9.765241014,13.24944272,28,16,9,4,4077,1,1,2,1
12797,29,113786,4175.060737,0.2639542558,0.0891962751,3,2.583603922,12.48698339,2,6,2,5,243,0,0,2,0
12798,65,63388,2259.467593,0.124520492,0.09168875147,6,8.743571387,2.595657934,20,1,8,7,4707,1,1,1,2
12799,64,41323,5187.826346,0.09939866232,0.1386085549,14,7.103356387,9.200589391,30,5,2,9,1087,1,0,2,1
12800,62,89269,6533.250119,0.1575648304,0.01013395225,29,7.404054777,13.70809256,12,2,0,0,3191,1,1,3,2
12801,18,61319,4633.836829,0.1382593128,0.1922299675,28,8.522297568,11.13044834,94,5,2,0,1349,1,1,4,1
12802,34,87759,5713.027195,0.2750019619,0.04315260809,48,2.226008655,9.018132859,80,5,4,7,452,1,0,0,0
12803,20,36868,4222.450958,0.1457945147,0.0572400185,43,7.256447198,3.525139258,47,7,7,7,2702,1,0,4,1
12804,43,119732,5295.143345,0.09042726229,0.1820691651,44,7.986431812,14.18116162,95,7,0,3,3906,1,1,0,2
12805,32,22080,9530.697152,0.2543440175,0.01104336617,12,9.861522911,13.43116009,23,8,3,4,3041,1,1,2,2
12806,53,33776,5048.32841,0.2996373584,0.1983481555,39,7.728030891,5.157761519,1,14,9,8,4795,1,1,1,2
12807,49,86231,2606.478365,0.1979697116,0.01683189377,38,9.565778975,7.7164324,2,16,7,1,2591,1,0,1,3
12808,49,75452,7611.591553,0.08263379699,0.0329036487,28,8.64760212,1.686689408,25,3,5,0,255,0,0,2,2
12809,21,73812,3442.086132,0.07925637233,0.05562027538,25,8.881131821,9.656105283,1,0,3,6,3170,1,1,0,1
12810,35,83271,8180.450991,0.0267349419,0.09335711162,35,9.252288295,1.288499373,32,5,2,9,4687,1,0,2,0
12811,66,118505,662.7356909,0.03241498117,0.1085057914,34,5.780430562,13.63724289,33,18,0,3,2624,1,1,0,0
12812,36,97585,3388.561973,0.2753450976,0.02989650952,48,7.399179078,13.26569397,89,4,9,6,2201,1,0,2,1
12813,60,78542,1034.163092,0.03798126104,0.02399804074,47,2.115630941,4.581068969,97,10,7,2,2986,0,1,2,3
12814,69,144147,944.64646,0.150459716,0.01605321692,18,4.208034104,11.25970856,37,9,1,3,1977,1,0,2,1
12815,52,35628,6618.056636,0.2124553161,0.05878263313,1,8.914640737,6.870681493,77,8,6,9,2869,1,0,1,2
12816,57,145850,3914.814533,0.256602887,0.185091265,13,9.79913573,12.75774343,94,15,2,7,3720,1,1,0,3
12817,31,148445,8727.641526,0.05966857557,0.08407007859,15,2.00502533,1.391312151,19,18,4,0,925,0,1,2,1
12818,50,28265,5212.410865,0.1369558169,0.1551614045,48,6.275159318,7.832754072,9,17,5,6,4524,1,0,4,3
12819,31,44671,3023.89789,0.08292925655,0.04613575696,35,7.611381979,6.262121044,83,12,2,6,3984,1,0,4,0
12820,51,148872,7236.799991,0.08418869609,0.02228905289,39,5.644716776,4.275338338,32,6,5,5,3821,1,0,1,1
12821,21,32460,6277.766237,0.09811339917,0.1153131598,40,3.096658383,3.534569107,44,16,6,0,97,1,1,3,1
12822,41,148898,8015.986746,0.1802637022,0.1661975561,30,1.375471216,10.30972217,59,8,9,9,1356,1,1,1,0
12823,46,23477,6471.523936,0.01480746679,0.1807073842,47,9.5634762,3.427518293,65,9,6,3,4116,1,0,3,3
12824,36,22202,1753.432829,0.128542223,0.1137788747,47,3.131464392,9.666843703,60,19,1,7,1705,1,1,1,0
12825,23,133846,6736.069373,0.06418073922,0.06586613397,48,3.691948929,6.150804091,50,12,1,1,2932,1,1,4,3
12826,50,109410,3976.337056,0.2904643675,0.0308072316,34,6.785066887,4.017877243,11,15,2,9,3705,1,1,2,1
12827,66,132928,4685.116,0.1789914562,0.1368863423,21,4.857661781,11.86386771,79,3,6,1,854,1,1,0,3
12828,57,126753,9223.4893,0.261747686,0.06328299525,20,4.811215417,5.776463551,8,9,0,4,4402,1,0,2,3
12829,36,31850,3663.644058,0.06675009616,0.1703528606,27,1.743429036,0.7167465013,10,0,7,0,3882,0,0,4,2
12830,18,124621,6158.395516,0.2449045528,0.1249730125,16,9.926893455,12.84160571,20,7,3,7,2336,1,0,0,2
12831,22,40809,3698.469161,0.1302869138,0.173186927,49,3.559630301,5.060652655,75,19,5,9,987,1,1,3,2
12832,44,90886,1037.802105,0.06153145977,0.1176640719,17,1.99016876,12.42352882,67,17,4,3,3092,1,1,3,0
12833,33,22806,4589.900886,0.2307611087,0.1566310489,31,7.134134398,8.421839386,25,4,0,5,914,1,1,4,0
12834,23,27163,6010.908894,0.2309832183,0.06591797867,22,7.769854944,13.27923393,62,10,4,5,3181,1,0,0,2
12835,57,114368,4134.282591,0.298807493,0.1055811702,5,1.228195278,6.561983588,18,18,4,3,4334,1,1,2,1
12836,30,20185,3967.595228,0.2364718059,0.01368721085,28,3.423230982,2.957394632,16,8,6,4,3289,1,0,4,1
12837,65,126374,8221.747288,0.0521275019,0.1254880312,5,2.74929244,0.7611013598,43,14,8,5,2622,1,0,3,1
12838,52,44718,393.8832057,0.1035379751,0.111410476,32,8.0987924,11.78869432,60,4,8,0,2314,1,1,4,0
12839,36,97081,3026.295428,0.141000806,0.1535036413,47,2.653781276,11.79953038,0,4,0,5,1432,1,0,2,3
12840,29,76202,8136.396927,0.04672931366,0.1485016334,31,3.117080598,3.336501718,71,11,4,6,4798,1,0,1,0
12841,33,45215,9213.248471,0.2385313026,0.1292472303,16,9.881499427,14.35413125,57,8,3,5,3878,1,1,1,2
12842,60,48325,4181.7659,0.162742576,0.02077022859,3,7.31899887,14.2618081,93,4,6,3,3785,1,0,2,3
12843,27,38458,8899.063008,0.283890375,0.1815718444,47,4.488936412,5.799750459,40,9,4,5,1339,1,0,0,1
12844,42,142342,2069.408209,0.1808993619,0.01342364627,30,7.784731645,2.640041101,23,5,1,1,2560,0,0,4,0
12845,37,36006,2292.127972,0.1616407343,0.1626208555,21,5.198267835,4.616544004,42,9,3,0,890,1,1,2,0
12846,48,114080,8477.294628,0.03071329435,0.1010758067,26,2.914006047,13.97497392,80,5,9,5,49,1,1,1,2
12847,21,52969,9042.251639,0.05331031243,0.1654187769,20,5.391753131,9.33683499,93,19,3,0,4166,1,0,3,1
12848,61,96820,2305.777103,0.2563625623,0.09836327601,19,7.948219218,13.75854332,8,9,9,9,3728,1,1,2,0
12849,40,124014,687.3094807,0.2972960336,0.132918183,33,2.605036353,0.8308611914,65,8,2,3,3296,1,0,2,0
12850,19,149693,994.2089568,0.1304019494,0.0790204461,22,5.369790858,14.86825087,89,2,4,5,1169,1,1,2,3
12851,39,137853,2687.67027,0.2449249643,0.1512989599,43,2.07388974,9.60592418,31,10,7,5,1643,1,1,1,0
12852,68,47655,7638.345864,0.1919998722,0.05829347327,15,8.584132896,3.193093827,90,10,1,7,72,1,1,1,3
12853,54,114679,5148.919095,0.2881271894,0.1466776233,5,8.369248806,7.848246272,40,3,1,0,3030,1,1,2,0
12854,25,101234,4610.329538,0.07905979828,0.0467427037,15,7.061102023,12.39139977,10,16,8,0,1049,1,1,2,1
12855,24,149282,5882.985319,0.1680023655,0.1472118599,6,9.280201421,2.54576011,64,8,4,7,2516,1,1,0,2
12856,31,120406,8913.208823,0.1285507873,0.065797548,13,4.599547876,9.324587838,17,5,1,4,2420,1,1,3,1
12857,20,29102,995.2607577,0.167097633,0.06294003669,2,2.187791349,10.55660127,7,10,1,4,2159,1,1,4,2
12858,67,87107,6977.768864,0.08796884419,0.1641838481,32,9.780690636,6.485931612,26,18,2,9,4191,1,0,4,0
12859,33,123429,9275.229372,0.1543463872,0.164601601,48,5.617679232,8.353214778,81,17,8,2,3356,1,0,4,1
12860,36,146328,2212.165413,0.1911932026,0.1413664502,35,5.279635679,12.64145158,8,7,5,9,610,1,0,1,3
12861,68,125001,8393.945928,0.03355260636,0.1855426398,38,1.573512017,14.30051304,1,13,0,9,2871,1,0,1,2
12862,35,41553,7010.444637,0.2254663039,0.03967680174,28,6.133391635,8.535747891,80,18,9,8,750,1,1,0,2
12863,69,104079,243.2385071,0.2148916593,0.06117105084,38,6.802669752,10.68804027,74,15,2,9,3395,1,1,1,0
12864,33,149169,2392.955636,0.2653327044,0.06586267646,3,5.258692805,5.180688922,45,2,4,7,4126,1,1,2,2
12865,25,114437,6097.863133,0.1334984,0.06800440411,38,9.193679769,5.343836151,69,12,3,9,652,1,0,3,2
12866,50,99570,5073.763361,0.02788404846,0.07232607694,39,7.681396776,13.38186737,4,16,4,7,3904,1,0,3,2
12867,66,112656,5326.5689,0.1438237274,0.1424317437,40,1.347587288,1.930537327,11,18,0,2,1747,1,1,3,0
12868,29,86865,2396.111204,0.0499066599,0.06144404723,21,5.883124356,3.479572588,43,4,0,8,1057,0,0,3,1
12869,28,138301,6782.53436,0.1977595759,0.06432520942,14,9.943058443,4.413464049,41,15,1,4,1310,1,0,4,0
12870,22,61420,2737.541872,0.023668142,0.1183787709,3,2.797729252,1.868166434,98,13,8,0,1961,0,1,4,3
12871,44,45382,3955.406168,0.1184589578,0.04673818246,17,6.554573023,10.18044363,87,18,2,1,4981,1,1,2,2
12872,29,89235,3752.267567,0.03402444056,0.07932862624,43,3.461455845,13.64095669,29,19,7,6,4954,1,1,0,2
12873,34,58795,6753.047719,0.01097626588,0.02100867384,22,4.343350961,0.8914269891,51,3,9,0,2522,0,1,1,1
12874,23,71425,993.5023407,0.2885615949,0.1909839505,37,1.302710361,4.158267537,80,5,2,1,4137,0,1,1,2
12875,50,77402,2134.86482,0.2988769309,0.07028845865,3,7.191253481,13.84887429,46,8,2,4,831,1,1,4,1
12876,22,82539,2084.921,0.1710958559,0.1715080054,3,7.891526871,7.251650643,35,7,8,4,2726,1,1,3,2
12877,45,96203,1173.404274,0.07929719648,0.1106896629,17,7.956250676,13.34163837,69,11,8,5,1911,1,0,2,2
12878,31,123127,2155.19029,0.2742187207,0.05336030988,0,9.734884391,14.18856715,31,10,1,5,640,1,1,0,0
12879,22,127651,6109.896652,0.2776806132,0.04675123906,31,8.540899034,14.86857663,97,6,7,8,730,1,0,4,0
12880,50,43459,7348.464892,0.2578075784,0.1420425415,20,2.868453926,6.237874244,43,7,8,6,3016,1,0,2,3
12881,67,69649,6637.004125,0.1678672955,0.1933250735,37,3.075008069,5.47314626,15,9,6,7,3421,1,1,2,1
12882,65,92495,4804.362566,0.03166362666,0.0447832469,25,7.911908869,11.35525579,70,2,7,4,2635,1,1,4,3
12883,58,115117,619.1022539,0.03564728899,0.03193003117,40,7.992157362,9.121109262,95,5,0,8,4616,0,1,2,0
12884,36,66384,9594.169406,0.2700197384,0.08354887563,48,2.107380186,10.05845334,16,10,1,1,3358,1,1,3,1
12885,39,91746,1763.956962,0.2639897858,0.08482400392,20,1.059690933,8.219260856,31,3,7,6,2215,1,1,2,0
12886,22,98053,6717.371567,0.1359752023,0.163188065,42,4.612423742,7.95505166,13,11,2,1,1026,1,1,0,1
12887,19,76278,9137.617093,0.1051648396,0.09908896595,28,7.252065149,5.067034981,25,2,6,7,511,1,1,2,2
12888,47,98156,7007.99325,0.1967959368,0.02186762579,40,8.799979859,9.136205418,72,9,6,4,498,1,0,1,3
12889,64,56744,2258.691438,0.244026505,0.1849268614,42,2.487971147,4.389119191,12,6,7,7,1953,1,0,2,3
12890,56,108340,3226.383358,0.2221886332,0.08090569977,31,8.337619804,5.657052967,88,1,7,4,169,1,1,4,1
12891,21,50568,399.0380834,0.188524852,0.1370210288,3,7.16008998,9.643619999,11,11,7,2,1771,1,0,1,3
12892,50,37991,6166.306584,0.07713820289,0.1368227716,12,2.493597496,9.731074149,44,13,4,2,2408,1,1,4,0
12893,30,28912,6168.630511,0.08612641207,0.02070499493,34,8.859546002,8.86819636,15,6,0,5,3498,1,1,0,3
12894,37,52527,7282.455756,0.2199795696,0.01068488524,26,9.396897556,10.28357428,93,16,8,6,10,1,1,3,1
12895,24,116399,208.8632638,0.2427597572,0.02672703539,0,3.392261547,6.472744596,51,14,8,6,1031,1,1,0,3
12896,32,70426,8196.628759,0.04367920455,0.1917409153,48,2.338220819,9.118113266,20,17,5,2,2788,1,1,1,3
12897,40,130363,7413.238478,0.06431614384,0.1608586603,48,9.708636146,1.881647508,23,4,8,1,4890,1,0,3,0
12898,31,118994,1494.777434,0.207336376,0.03508233258,38,1.205959264,7.514003549,42,10,6,4,3400,1,0,2,2
12899,40,40407,3541.503432,0.1228061104,0.1268252743,13,9.53559639,8.997642663,4,7,3,2,1608,1,0,1,0
12900,36,141935,6421.39644,0.1733549315,0.1262750126,36,2.946023588,6.621990653,32,13,9,6,2177,1,1,3,3
12901,46,32344,5008.389062,0.1882963363,0.01010622784,29,4.943172412,0.745992023,30,1,9,2,1084,1,0,4,3
12902,37,121741,1239.433213,0.2350990055,0.09152221101,13,3.77516639,10.66452092,8,19,3,7,2512,1,1,3,2
12903,46,22355,964.7192139,0.2436579157,0.1452373394,10,2.383372906,7.104600472,34,6,0,6,3329,1,1,4,2
12904,41,116429,7836.417361,0.09122791113,0.04549064095,30,4.172292772,2.75755655,7,7,8,7,1529,1,0,4,0
12905,35,74733,1644.074468,0.1669760514,0.1716717281,27,5.853230445,14.60150593,74,3,5,0,1239,1,0,3,2
12906,27,86285,1803.717472,0.0458219422,0.1354579299,26,1.844441541,14.16500142,16,9,6,6,4837,1,1,0,0
12907,58,104971,8326.138941,0.2541843989,0.01131561644,2,8.282596172,2.800952548,79,13,1,3,3522,1,1,0,1
12908,25,65733,6160.182382,0.2551799021,0.1724336942,5,8.203433784,10.75449902,19,14,2,8,3989,1,1,4,3
12909,43,76915,6086.684521,0.09685665851,0.01368600561,38,8.177334994,8.003970762,90,9,3,3,3232,1,1,1,2
12910,46,72716,4845.523136,0.05657986015,0.1787064728,18,7.178038848,4.694802926,77,15,2,3,3894,1,1,3,1
12911,27,131151,5733.050643,0.03032661568,0.07340658294,40,5.097361358,10.42339276,21,2,9,2,1989,1,1,1,1
12912,34,58526,6057.519935,0.1767431682,0.1427435485,33,8.503517819,6.993476322,53,1,8,0,4789,1,1,0,0
12913,19,38088,9681.479725,0.03651414912,0.1596118841,27,8.666640903,13.52834945,70,0,7,2,1961,1,1,1,0
12914,23,85377,2307.435744,0.2073725049,0.06344107579,11,3.56911297,10.70267961,74,10,1,9,3879,1,0,2,2
12915,22,64405,2224.167955,0.2066566563,0.07772299835,38,5.328552259,7.859994121,80,15,8,4,1867,1,1,2,0
12916,45,58842,666.4630283,0.1880563481,0.1068129312,9,2.826665835,7.052321536,76,11,7,9,1296,1,0,0,1
12917,58,81788,6616.168108,0.2642025455,0.120711391,46,3.302113816,0.9578478413,80,4,3,0,544,1,0,1,1
12918,22,131682,5535.51759,0.1197014009,0.06548796215,24,3.150583667,2.832393526,74,19,2,1,1002,1,0,3,3
12919,35,71529,1201.268118,0.271658179,0.1985551201,22,8.442524696,1.153610037,67,14,3,0,111,1,1,0,1
12920,43,109939,3708.935458,0.02070835697,0.1500308879,25,3.257339197,1.419729161,79,16,1,7,2416,1,0,2,2
12921,37,132833,1868.765733,0.0426995265,0.06208888187,18,5.916824514,1.472838331,30,7,7,8,2361,1,0,0,3
12922,58,123578,3381.66923,0.1295396131,0.1316821163,37,6.654215653,0.7041938442,84,18,5,6,1887,1,1,1,0
12923,66,72383,9517.515277,0.1822579754,0.09272052822,19,7.702144334,11.97452217,96,18,9,0,4941,1,1,1,3
12924,44,132311,6864.856505,0.01938893463,0.1734624894,44,1.261065478,7.439288744,12,11,0,3,2477,1,1,1,1
12925,66,59177,174.9340979,0.1745559967,0.07250051345,43,5.281727041,11.36264125,28,6,6,7,4959,1,1,4,2
12926,29,136903,2599.82993,0.09914551178,0.04569225775,17,3.63347832,2.932003902,78,5,3,8,133,0,1,1,0
12927,24,59056,202.5793161,0.2672725743,0.01876588917,47,8.505765265,12.69760725,9,1,3,3,2397,1,1,2,0
12928,20,108249,7177.198138,0.1646525316,0.1970187541,10,1.330741278,1.864554246,32,2,4,1,1653,0,0,2,1
12929,27,86421,4747.27584,0.1804892334,0.07825211799,24,2.862946932,5.169916048,14,8,7,1,2037,1,1,4,2
12930,51,53632,9940.785049,0.2842303252,0.051898509,42,3.841828648,5.875195753,76,10,9,3,741,1,1,2,1
12931,42,59685,7362.474284,0.2316095977,0.10343601,0,1.700572741,3.91809921,34,17,1,7,3693,1,1,2,1
12932,52,97222,5227.338133,0.1370992472,0.06541147119,31,4.558760483,2.490903113,53,15,6,5,2605,1,1,0,2
12933,33,88590,8066.583739,0.1482950883,0.05425100652,32,7.693915632,9.607230223,20,9,8,9,2854,1,1,1,1
12934,19,28977,7077.556147,0.1978979219,0.127113055,6,2.910827085,0.623094109,29,15,7,7,1511,1,1,0,2
12935,41,110568,2513.384159,0.06805777283,0.02422119741,30,7.790218375,11.97873986,45,8,9,1,4978,1,0,0,2
12936,27,68967,5349.556921,0.03570874374,0.1067086604,25,5.761127884,1.113652006,41,19,9,2,460,1,1,2,1
12937,55,94072,5604.387376,0.1002585896,0.08361194726,6,4.102514762,14.47868637,70,1,1,9,3428,1,1,3,1
12938,39,35070,4567.193816,0.2357310114,0.1111805668,35,4.319254568,13.09004595,48,17,3,5,109,1,1,1,3
12939,43,102473,1874.006966,0.08462390164,0.0708837184,45,2.046746117,6.511106013,23,15,0,9,902,0,1,3,0
12940,60,41500,2311.353611,0.0479201681,0.118360975,23,3.248029071,2.569252331,79,19,3,0,4960,1,0,2,0
12941,56,125987,2882.369269,0.07351655355,0.02554552343,4,7.581019535,13.12422319,68,13,4,5,3913,1,0,4,2
12942,44,135475,201.5259788,0.2069021445,0.08147020166,21,8.764710594,9.840149683,5,11,5,5,3917,1,0,0,3
12943,46,30011,9177.744532,0.1880449364,0.05512473557,43,3.390383679,7.819265338,1,3,1,0,2358,1,1,2,2
12944,64,68039,6892.350317,0.2096113492,0.09323704552,35,6.298023555,5.131407719,2,16,4,2,296,1,1,2,3
12945,55,28896,6927.211426,0.1033678556,0.08568386032,2,1.312540385,8.638601734,52,19,4,0,1562,1,0,3,2
12946,37,115335,5766.073077,0.2712482768,0.1299248957,49,1.696656169,6.519588067,9,19,3,5,4540,1,0,4,0
12947,44,100118,6924.177001,0.1410134036,0.1294639684,36,9.679305454,7.247813981,23,6,7,8,3863,1,1,0,3
12948,58,139595,9820.439244,0.1589767793,0.08853930201,37,9.068554873,12.75905534,32,3,9,5,3643,1,0,4,1
12949,37,59958,3913.087343,0.285154313,0.04450839983,45,1.731541029,14.31083386,83,14,6,5,1613,1,1,4,1
12950,61,61912,7154.00331,0.2939904077,0.1205635932,5,8.400951728,14.45893105,21,13,1,1,1457,1,0,4,0
12951,36,20814,3659.337143,0.2018473905,0.1936379203,24,1.922528885,13.66504562,60,19,7,0,2953,1,1,1,3
12952,37,95276,8557.459108,0.2839958258,0.04523411763,22,8.45653897,12.13280642,95,0,7,3,1887,1,0,4,1
12953,52,44719,8594.483208,0.167037142,0.023121244,11,9.221506373,7.078027785,93,8,4,8,1906,1,1,2,1
12954,64,121081,9032.437612,0.09911205421,0.06026662524,27,2.377770194,1.779531382,66,3,6,0,3421,0,1,1,1
12955,19,40150,154.08691,0.1013769282,0.0884548636,43,2.325096114,9.643867601,3,19,3,6,113,1,0,1,0
12956,47,90494,3052.095305,0.1720927711,0.06817580015,39,9.339150103,6.329350547,50,8,4,2,3965,1,1,4,2
12957,51,23825,1425.851077,0.185460475,0.1685948448,31,3.71288626,10.46229657,3,8,2,8,4693,1,1,2,1
12958,39,70368,4594.463359,0.1374889503,0.1036752578,24,5.253899435,3.701383322,38,11,3,1,889,1,1,0,1
12959,20,34800,5004.951463,0.2662937302,0.05676429752,33,3.739956393,11.58858412,30,15,3,1,3997,1,1,4,2
12960,23,95535,2633.450024,0.1337418744,0.1905378208,29,7.744024045,2.974551033,56,4,6,6,1751,1,0,1,1
12961,32,106390,7262.120271,0.08929285763,0.03376193575,36,2.899778809,12.22433125,72,16,9,7,1273,1,1,0,3
12962,44,131268,2770.7202,0.01231474472,0.03335317396,17,5.447080849,13.71977085,29,5,9,0,4004,0,1,0,1
12963,27,112851,8553.524615,0.2914650907,0.05660412325,34,8.65417253,13.55447811,92,8,9,8,1997,1,1,1,2
12964,26,125076,1858.827745,0.2490508521,0.02458670311,47,9.483832229,5.525688423,88,10,0,6,1032,1,1,0,0
12965,50,95017,3735.629418,0.1885122796,0.1528140101,36,4.174621115,6.152266254,38,1,6,2,2537,1,0,2,0
12966,49,68505,6260.153808,0.2508572536,0.06943405849,40,2.025732665,12.65252518,98,6,4,6,3828,1,1,2,3
12967,65,142405,6092.817198,0.2449838768,0.1486692185,5,8.287178879,10.53628751,24,16,7,5,3033,1,1,4,1
12968,23,77899,872.4882089,0.2802367263,0.1549201189,18,1.996752485,8.136851178,57,10,7,7,1667,1,0,4,1
12969,58,102782,8477.960261,0.1219596282,0.05512852464,21,8.013586946,14.42837215,35,9,5,7,963,1,1,0,2
12970,53,42601,6020.842841,0.1709071502,0.1084890914,31,7.200888777,7.985828498,10,0,2,0,206,1,1,1,2
12971,19,30677,8711.609532,0.03860212688,0.1087225135,26,6.198036255,4.035349487,89,18,1,3,2507,1,0,2,3
12972,46,49552,8689.592224,0.2899414735,0.1755592383,15,9.455405396,10.35863604,45,0,8,1,286,1,0,3,3
12973,21,149249,5504.595035,0.2956868501,0.0148698615,25,3.901538833,7.927413644,88,19,7,7,1136,1,1,4,1
12974,18,107858,9116.736427,0.2388344319,0.07019206529,38,1.839963869,3.457025112,20,19,9,7,1449,1,0,2,1
12975,36,87891,8499.237208,0.1416950851,0.1776729823,3,9.834437322,2.710247226,1,5,4,2,777,1,0,0,3
12976,43,94693,9585.417151,0.1540043578,0.05499261232,15,4.970330535,5.648482095,73,15,9,3,3508,1,1,2,0
12977,42,120699,8519.934146,0.1362564106,0.03600719805,48,4.900519269,14.57428632,38,11,2,0,880,1,0,2,0
12978,27,143355,8229.918125,0.09506008459,0.119466428,18,1.805767692,2.613578328,98,10,6,3,1430,1,1,0,0
